
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001349    0.000000e+00    0.000000e+00    1.484124e+01    9.983538e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.627869e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.714160e+00
      71        0.000037    3.372872e+02    4.491426e-09    2.048509e+02    6.289428e+01
      72        0.000063    3.303459e+02    4.399011e-09    2.006044e+02    6.157470e+01
      73        0.000095    3.206353e+02    4.269774e-09    1.946828e+02    5.954143e+01
      74        0.000127    3.076943e+02    4.097532e-09    1.867610e+02    5.676919e+01
      75        0.000158    2.925298e+02    3.895770e-09    1.774467e+02    5.332826e+01
      76        0.000190    2.762987e+02    3.679877e-09    1.674596e+02    4.930930e+01
      77        0.000222    2.627634e+02    3.500093e-09    1.588389e+02    4.482542e+01
      78        0.000222    2.667828e+02    3.554578e-09    1.602537e+02    4.056496e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.172155e+00    3.813025e+01
      81        0.000028    3.682164e+02    4.903896e-09    2.241247e+02    6.803015e+01
      82        0.000047    3.609893e+02    4.807670e-09    2.196661e+02    6.663992e+01
      83        0.000071    3.512420e+02    4.677918e-09    2.136837e+02    6.447885e+01
      84        0.000095    3.378107e+02    4.499160e-09    2.054246e+02    6.153588e+01
      85        0.000118    3.210454e+02    4.276024e-09    1.951174e+02    5.788834e+01
      86        0.000142    3.044088e+02    4.054746e-09    1.847777e+02    5.365410e+01
      87        0.000166    2.919361e+02    3.889135e-09    1.766316e+02    4.897801e+01
      88        0.000166    2.994113e+02    3.989745e-09    1.800363e+02    4.461420e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.741254e+00    4.212657e+01
     101        0.000049    6.098416e+02    8.121781e-09    3.693804e+02    1.080388e+02
     102        0.000084    5.985958e+02    7.972055e-09    3.625758e+02    1.058552e+02
     103        0.000126    5.817137e+02    7.747308e-09    3.522408e+02    1.024876e+02
