
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001345    0.000000e+00    0.000000e+00    1.447934e+01    1.001381e+02
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.655883e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.743660e+00
      71        0.000037    3.379269e+02    4.499925e-09    2.052159e+02    6.323272e+01
      72        0.000063    3.313640e+02    4.412572e-09    2.013055e+02    6.190982e+01
      73        0.000095    3.219833e+02    4.287732e-09    1.956487e+02    5.986628e+01
      74        0.000127    3.085650e+02    4.109126e-09    1.874081e+02    5.708377e+01
      75        0.000158    2.933633e+02    3.906854e-09    1.780035e+02    5.362393e+01
      76        0.000190    2.772206e+02    3.692146e-09    1.679286e+02    4.958019e+01
      77        0.000222    2.639600e+02    3.516028e-09    1.595073e+02    4.507678e+01
      78        0.000222    2.680155e+02    3.570992e-09    1.609944e+02    4.079075e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.071038e+00    3.834041e+01
      81        0.000028    3.698261e+02    4.925324e-09    2.250728e+02    6.838206e+01
      82        0.000047    3.631559e+02    4.836531e-09    2.209751e+02    6.697531e+01
      83        0.000071    3.534335e+02    4.707115e-09    2.148557e+02    6.481420e+01
      84        0.000095    3.392133e+02    4.517814e-09    2.062155e+02    6.185270e+01
      85        0.000118    3.225251e+02    4.295749e-09    1.959755e+02    5.819190e+01
      86        0.000142    3.058895e+02    4.074486e-09    1.855888e+02    5.393705e+01
      87        0.000166    2.929566e+02    3.902738e-09    1.772854e+02    4.923680e+01
      88        0.000166    3.009753e+02    4.010592e-09    1.808899e+02    4.485274e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.618496e+00    4.235241e+01
     101        0.000049    6.115694e+02    8.144791e-09    3.703483e+02    1.084297e+02
     102        0.000084    5.998353e+02    7.988560e-09    3.633518e+02    1.062483e+02
     103        0.000126    5.830431e+02    7.765012e-09    3.530619e+02    1.028816e+02
     104        0.000168    5.609846e+02    7.471403e-09    3.394546e+02    9.828415e+01
     105        0.000210    5.352148e+02    7.128484e-09    3.236726e+02    9.261100e+01
