
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001336    0.000000e+00    0.000000e+00    1.464377e+01    9.941302e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.635688e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.726110e+00
      71        0.000037    3.447226e+02    4.590719e-09    2.089591e+02    6.319063e+01
      72        0.000063    3.382514e+02    4.504558e-09    2.049186e+02    6.186545e+01
      73        0.000095    3.283694e+02    4.373028e-09    1.988977e+02    5.981516e+01
      74        0.000127    3.147309e+02    4.191474e-09    1.906200e+02    5.701576e+01
      75        0.000158    2.991895e+02    3.984687e-09    1.811290e+02    5.353864e+01
      76        0.000190    2.821293e+02    3.757740e-09    1.705901e+02    4.948445e+01
      77        0.000222    2.689547e+02    3.582766e-09    1.621626e+02    4.496840e+01
      78        0.000222    2.733805e+02    3.642672e-09    1.637182e+02    4.066977e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.140044e+00    3.818887e+01
      81        0.000028    3.767682e+02    5.018065e-09    2.288201e+02    6.825211e+01
      82        0.000047    3.682696e+02    4.904885e-09    2.237347e+02    6.683819e+01
      83        0.000071    3.581551e+02    4.770265e-09    2.173631e+02    6.465617e+01
      84        0.000095    3.443120e+02    4.585989e-09    2.089587e+02    6.168799e+01
      85        0.000118    3.278168e+02    4.366460e-09    1.987568e+02    5.801719e+01
      86        0.000142    3.103122e+02    4.133608e-09    1.879365e+02    5.375619e+01
      87        0.000166    2.976168e+02    3.965025e-09    1.797417e+02    4.905812e+01
      88        0.000166    3.060207e+02    4.078028e-09    1.834219e+02    4.467458e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.697341e+00    4.214723e+01
     101        0.000049    6.209106e+02    8.269701e-09    3.754702e+02    1.081666e+02
     102        0.000084    6.092928e+02    8.114984e-09    3.683689e+02    1.059764e+02
     103        0.000125    5.926934e+02    7.894015e-09    3.582002e+02    1.025872e+02
     104        0.000167    5.693346e+02    7.583058e-09    3.439801e+02    9.796929e+01
     105        0.000209    5.425925e+02    7.227161e-09    3.276612e+02    9.227024e+01
     106        0.000251    5.153282e+02    6.864516e-09    3.107971e+02    8.568413e+01
     107        0.000292    4.972409e+02    6.624520e-09    2.989883e+02    7.844060e+01
     108        0.000292    5.170128e+02    6.889810e-09    3.086539e+02    7.153230e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.277975e+00    1.970235e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.525907e+00    1.487414e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.101983e+00    1.165066e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.953467e-01    8.763097e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.367450e-01    5.700693e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.256710e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.256355e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.114643e+00    1.573250e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.374201e+00    1.141048e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.782449e-01    8.795967e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.961688e-01    6.548067e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.709443e-01    4.292459e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.753542e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.140782e+00
     201        0.000049    8.640918e+02    1.150852e-08    5.232628e+02    1.505245e+02
     202        0.000084    8.481285e+02    1.129595e-08    5.136279e+02    1.475136e+02
     203        0.000125    8.251577e+02    1.099015e-08    4.994363e+02    1.428588e+02
     204        0.000167    7.938450e+02    1.057334e-08    4.802509e+02    1.365350e+02
     205        0.000209    7.574385e+02    1.008882e-08    4.579925e+02    1.287405e+02
     206        0.000251    7.218990e+02    9.616180e-09    4.358727e+02    1.197662e+02
     207        0.000292    7.024271e+02    9.358226e-09    4.227034e+02    1.099798e+02
     208        0.000292    7.420418e+02    9.888825e-09    4.432021e+02    1.006913e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.641450e+01    2.066037e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.252119e+01    3.331517e+01
     301        0.000049    1.037607e+03    1.381952e-08    6.289923e+02    1.808034e+02
     302        0.000084    1.019209e+03    1.357452e-08    6.178010e+02    1.772096e+02
     303        0.000125    9.901089e+02    1.318711e-08    5.999700e+02    1.716585e+02
