
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001333    0.000000e+00    0.000000e+00    1.604689e+01    9.856300e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.583544e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.668278e+00
      71        0.000037    3.472237e+02    4.624037e-09    2.102836e+02    6.281875e+01
      72        0.000063    3.413329e+02    4.545631e-09    2.066456e+02    6.149693e+01
      73        0.000095    3.310601e+02    4.408924e-09    2.004244e+02    5.944712e+01
      74        0.000127    3.172249e+02    4.224757e-09    1.920132e+02    5.663857e+01
      75        0.000158    3.018223e+02    4.019821e-09    1.824459e+02    5.315736e+01
      76        0.000190    2.840456e+02    3.783317e-09    1.716174e+02    4.909532e+01
      77        0.000222    2.706671e+02    3.605617e-09    1.630049e+02    4.457886e+01
      78        0.000222    2.742618e+02    3.654462e-09    1.640662e+02    4.028757e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.638639e+00    3.779277e+01
      81        0.000028    3.813888e+02    5.079685e-09    2.312132e+02    6.799516e+01
      82        0.000047    3.729455e+02    4.967235e-09    2.261261e+02    6.656671e+01
      83        0.000071    3.626099e+02    4.829668e-09    2.197320e+02    6.436990e+01
      84        0.000095    3.486787e+02    4.644218e-09    2.112324e+02    6.137933e+01
      85        0.000118    3.307924e+02    4.406158e-09    2.003549e+02    5.768742e+01
      86        0.000142    3.132330e+02    4.172570e-09    1.895242e+02    5.340749e+01
      87        0.000166    2.999475e+02    3.996111e-09    1.809248e+02    4.868283e+01
      88        0.000166    3.072037e+02    4.093830e-09    1.840521e+02    4.428940e+01
      89        0.000095    0.000000e+00    0.000000e+00    6.242154e+00    4.174365e+01
     101        0.000049    6.300563e+02    8.391596e-09    3.805280e+02    1.079546e+02
     102        0.000083    6.183803e+02    8.236201e-09    3.735031e+02    1.057214e+02
     103        0.000125    6.001999e+02    7.994126e-09    3.623378e+02    1.022967e+02
     104        0.000167    5.759818e+02    7.671736e-09    3.476354e+02    9.763948e+01
     105        0.000208    5.494232e+02    7.318284e-09    3.314110e+02    9.189610e+01
     106        0.000250    5.199760e+02    6.926515e-09    3.134294e+02    8.525626e+01
     107        0.000292    5.019132e+02    6.686865e-09    3.014977e+02    7.795861e+01
     108        0.000292    5.202551e+02    6.933115e-09    3.103746e+02    7.100741e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.252073e+00    1.950251e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.509922e+00    1.473687e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.090938e+00    1.154769e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.876286e-01    8.687604e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.316814e-01    5.652363e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.221160e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.229285e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.087325e+00    1.555428e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.358295e+00    1.129503e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.675763e-01    8.711434e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.888997e-01    6.487096e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.662018e-01    4.253352e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.720163e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.113009e+00
     201        0.000049    8.749970e+02    1.165386e-08    5.294970e+02    1.502302e+02
     202        0.000083    8.586384e+02    1.143609e-08    5.195090e+02    1.471779e+02
     203        0.000125    8.344065e+02    1.111348e-08    5.045886e+02    1.424878e+02
