time,Flux1,Flux10,Flux10L0M0,Flux10L1M0,Flux10L1M1,Flux11,Flux11L0M0,Flux11L1M0,Flux11L1M1,Flux12,Flux12L0M0,Flux12L1M0,Flux12L1M1,Flux13,Flux13L0M0,Flux13L1M0,Flux13L1M1,Flux14,Flux14L0M0,Flux14L1M0,Flux14L1M1,Flux15,Flux15L0M0,Flux15L1M0,Flux15L1M1,Flux16,Flux16L0M0,Flux16L1M0,Flux16L1M1,Flux17,Flux17L0M0,Flux17L1M0,Flux17L1M1,Flux18,Flux18L0M0,Flux18L1M0,Flux18L1M1,Flux1L0M0,Flux1L1M0,Flux1L1M1,Flux2,Flux2L0M0,Flux2L1M0,Flux2L1M1,Flux3,Flux3L0M0,Flux3L1M0,Flux3L1M1,Flux4,Flux4L0M0,Flux4L1M0,Flux4L1M1,Flux5,Flux5L0M0,Flux5L1M0,Flux5L1M1,Flux6,Flux6L0M0,Flux6L1M0,Flux6L1M1,Flux7,Flux7L0M0,Flux7L1M0,Flux7L1M1,Flux8,Flux8L0M0,Flux8L1M0,Flux8L1M1,Flux9,Flux9L0M0,Flux9L1M0,Flux9L1M1,eigenvalue,element_vol,integrated_power,power_scaling,Flux10_aux,Flux11_aux,Flux12_aux,Flux13_aux,Flux14_aux,Flux15_aux,Flux16_aux,Flux17_aux,Flux18_aux,Flux1_aux,Flux2_aux,Flux3_aux,Flux4_aux,Flux5_aux,Flux6_aux,Flux7_aux,Flux8_aux,Flux9_aux
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.551974155154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.20376095314535,1.3424069756743,1.342355116578,1.8694576222196e-06,4.9989638731592e-05,0.90700549530537,0.90696271852797,1.4751626981031e-06,4.1301614708944e-05,0.65111241187768,0.65107681824413,1.19140963216e-06,3.4402223909233e-05,0.69041160104083,0.69036745876588,1.4455104898085e-06,4.2696764456953e-05,0.6350753341056,0.63502707960994,1.548896572309e-06,4.6705599093233e-05,0.49913497032162,0.49909167293353,1.342067960071e-06,4.1955320126304e-05,0.74703350785938,0.74695428201758,2.2666794872567e-06,7.6959162318334e-05,0.40865153882185,0.40860244264513,1.287851947828e-06,4.7808324770377e-05,0.049731859915758,0.04972831682222,6.7253557644807e-08,3.4758399802273e-06,0.20375527859179,3.6346018036941e-07,5.3110933863391e-06,1.3914386653028,1.3914222115182,1.8301532268278e-06,1.4623631315199e-05,3.2233361701816,3.2233011079712,3.7790692735884e-06,3.1283141103363e-05,2.1439697071858,2.1439470576982,2.1695011885488e-06,2.0479986360336e-05,2.4717166199822,2.4716889039274,2.2550866908703e-06,2.5460968063764e-05,2.8345025111928,2.8344655266606,2.353493336428e-06,3.4631038854206e-05,2.1647671385137,2.1647311719244,1.8003562975836e-06,3.4166233043417e-05,1.493255028391,1.4932221076351,1.4186063708778e-06,3.1502149494009e-05,1.4515900923987,1.4515470911702,1.67816748526e-06,4.1323060944688e-05,1.4526356372587,64.551974155154,0,0,1.3424069756743,0.90700549530537,0.65111241187768,0.69041160104083,0.6350753341056,0.49913497032162,0.74703350785938,0.40865153882185,0.049731859915758,0.20376095314535,1.3914386653028,3.2233361701816,2.1439697071858,2.4717166199822,2.8345025111928,2.1647671385137,1.493255028391,1.4515900923987
