Block Name,Point ID,flux_moment_g0_L0_M0,flux_moment_g0_L1_M-1,flux_moment_g0_L1_M0,flux_moment_g0_L1_M1,flux_moment_g10_L0_M0,flux_moment_g10_L1_M-1,flux_moment_g10_L1_M0,flux_moment_g10_L1_M1,flux_moment_g11_L0_M0,flux_moment_g11_L1_M-1,flux_moment_g11_L1_M0,flux_moment_g11_L1_M1,flux_moment_g12_L0_M0,flux_moment_g12_L1_M-1,flux_moment_g12_L1_M0,flux_moment_g12_L1_M1,flux_moment_g13_L0_M0,flux_moment_g13_L1_M-1,flux_moment_g13_L1_M0,flux_moment_g13_L1_M1,flux_moment_g14_L0_M0,flux_moment_g14_L1_M-1,flux_moment_g14_L1_M0,flux_moment_g14_L1_M1,flux_moment_g15_L0_M0,flux_moment_g15_L1_M-1,flux_moment_g15_L1_M0,flux_moment_g15_L1_M1,flux_moment_g16_L0_M0,flux_moment_g16_L1_M-1,flux_moment_g16_L1_M0,flux_moment_g16_L1_M1,flux_moment_g17_L0_M0,flux_moment_g17_L1_M-1,flux_moment_g17_L1_M0,flux_moment_g17_L1_M1,flux_moment_g1_L0_M0,flux_moment_g1_L1_M-1,flux_moment_g1_L1_M0,flux_moment_g1_L1_M1,flux_moment_g2_L0_M0,flux_moment_g2_L1_M-1,flux_moment_g2_L1_M0,flux_moment_g2_L1_M1,flux_moment_g3_L0_M0,flux_moment_g3_L1_M-1,flux_moment_g3_L1_M0,flux_moment_g3_L1_M1,flux_moment_g4_L0_M0,flux_moment_g4_L1_M-1,flux_moment_g4_L1_M0,flux_moment_g4_L1_M1,flux_moment_g5_L0_M0,flux_moment_g5_L1_M-1,flux_moment_g5_L1_M0,flux_moment_g5_L1_M1,flux_moment_g6_L0_M0,flux_moment_g6_L1_M-1,flux_moment_g6_L1_M0,flux_moment_g6_L1_M1,flux_moment_g7_L0_M0,flux_moment_g7_L1_M-1,flux_moment_g7_L1_M0,flux_moment_g7_L1_M1,flux_moment_g8_L0_M0,flux_moment_g8_L1_M-1,flux_moment_g8_L1_M0,flux_moment_g8_L1_M1,flux_moment_g9_L0_M0,flux_moment_g9_L1_M-1,flux_moment_g9_L1_M0,flux_moment_g9_L1_M1,griffin_power_density,griffin_Tcool,griffin_Tfuel,material_id,Points_0,Points_1,Points_2,Points_Magnitude
block_106,8,0.00342342,-0.000488751,-3.12788e-08,5.90513e-08,0.0154808,-0.000528282,-3.39263e-07,4.80431e-07,0.0111223,-0.000372248,-2.73597e-07,3.87805e-07,0.0118003,-0.000398663,-3.26412e-07,4.63785e-07,0.0108626,-0.000369337,-3.4244e-07,4.86536e-07,0.00854619,-0.000272304,-3.09734e-07,4.40349e-07,0.0128043,-0.00029484,-6.05232e-07,8.89952e-07,0.00701666,-7.74262e-05,-4.08297e-07,5.95019e-07,0.000851773,-5.05999e-06,-3.27898e-08,3.54182e-08,0.023439,-0.00282414,-1.79364e-07,4.01654e-07,0.0543858,-0.00559686,-4.06792e-07,8.42795e-07,0.0362072,-0.00324609,-2.62696e-07,4.8037e-07,0.0417938,-0.00317735,-3.13066e-07,5.07642e-07,0.0480207,-0.00286699,-4.03026e-07,5.77277e-07,0.0367542,-0.00155019,-3.90798e-07,5.40613e-07,0.0253998,-0.000885964,-3.37179e-07,4.72762e-07,0.0247349,-0.000866304,-3.89904e-07,5.52497e-07,0.0229115,-0.000780347,-4.34661e-07,6.14588e-07,0,300,300,102,0.368245,0.217017,8.89,8.90027
block_106,9,0.00342348,-0.000488713,-3.7234e-08,-9.3412e-08,0.0154818,-0.000528202,-4.44262e-07,-5.18636e-07,0.0111231,-0.000372194,-3.58192e-07,-4.12839e-07,0.0118013,-0.00039861,-4.27863e-07,-4.94533e-07,0.0108636,-0.000369292,-4.49375e-07,-5.26995e-07,0.00854711,-0.000272274,-4.04901e-07,-4.4316e-07,0.0128061,-0.000294811,-7.91903e-07,-6.10508e-07,0.00701808,-7.74188e-05,-5.65886e-07,-2.13613e-07,0.000852004,-5.05941e-06,-6.04102e-08,-1.9551e-08,0.0234393,-0.00282387,-2.38036e-07,-1.24168e-07,0.0543865,-0.00559624,-5.41677e-07,-3.66668e-07,0.0362078,-0.00324568,-3.46216e-07,-3.62735e-07,0.0417947,-0.0031769,-4.12531e-07,-5.42264e-07,0.0480219,-0.00286654,-5.3763e-07,-7.79284e-07,0.0367555,-0.00154992,-5.21495e-07,-6.56629e-07,0.0254008,-0.000885809,-4.45144e-07,-5.01406e-07,0.024736,-0.000866159,-5.12063e-07,-6.025e-07,0.0229128,-0.000780221,-5.69857e-07,-6.651e-07,0,300,300,102,0.7239,0.417944,8.89,8.92921
block_106,10,0.00376535,-0.00040522,6.95623e-08,1.00255e-07,0.0171315,-0.00042795,7.26286e-07,7.19256e-07,0.0123036,-0.000302632,6.08395e-07,6.00496e-07,0.0130639,-0.000322526,7.61301e-07,7.55219e-07,0.0120167,-0.000300658,8.39642e-07,8.37276e-07,0.00946299,-0.000220259,7.48745e-07,7.29463e-07,0.0141669,-0.000239942,1.27416e-06,1.16835e-06,0.00775933,-6.34632e-05,6.80619e-07,5.18668e-07,0.000949583,-3.52295e-06,4.6501e-08,1.47343e-08,0.0258572,-0.00233276,3.84197e-08,1.193e-07,0.0600588,-0.0046073,1.43094e-07,2.66022e-07,0.039996,-0.00266686,1.62097e-07,2.2067e-07,0.046166,-0.00260806,2.82776e-07,3.44643e-07,0.0530651,-0.00234771,4.87812e-07,5.52539e-07,0.0406018,-0.00127067,5.28e-07,5.44325e-07,0.0280818,-0.000722,5.06199e-07,4.99481e-07,0.0273467,-0.000706309,6.98545e-07,6.96382e-07,0.02533,-0.000636355,8.65909e-07,8.58078e-07,0,300,300,102,-0.364276,0.218077,10.668,10.6764
block_106,11,0.00376534,-0.000405179,1.44962e-07,7.195e-08,0.0171318,-0.000427928,8.38444e-07,3.20694e-07,0.0123038,-0.000302616,6.98325e-07,2.65453e-07,0.0130642,-0.00032251,8.76092e-07,3.33144e-07,0.012017,-0.000300644,9.70492e-07,3.69603e-07,0.00946327,-0.00022025,8.41806e-07,3.13583e-07,0.0141672,-0.000239936,1.30085e-06,4.45595e-07,0.0077592,-6.34643e-05,5.54859e-07,1.47079e-07,0.000949586,-3.52299e-06,2.66731e-08,-6.95015e-10,0.0258571,-0.00233248,1.5283e-07,9.00736e-08,0.0600586,-0.00460673,3.75817e-07,2.15853e-07,0.0399959,-0.00266654,3.1547e-07,1.70102e-07,0.046166,-0.00260776,4.68909e-07,2.36476e-07,0.0530652,-0.00234747,7.0103e-07,3.2324e-07,0.040602,-0.00127057,6.53322e-07,2.69574e-07,0.028082,-0.000721956,5.86316e-07,2.28163e-07,0.0273469,-0.000706267,8.16167e-07,3.17367e-07,0.0253304,-0.000636319,1.00245e-06,3.85122e-07,0,300,300,102,-0.36195,0.626916,10.668,10.6925
block_106,12,0.00342348,-0.000488736,1.42632e-07,1.93853e-07,0.0154814,-0.000528253,9.85684e-07,9.9355e-07,0.0111227,-0.000372228,7.87737e-07,7.89701e-07,0.0118008,-0.000398644,9.42625e-07,9.47675e-07,0.0108632,-0.000369321,9.97731e-07,1.0068e-06,0.00854668,-0.000272294,8.61826e-07,8.48397e-07,0.0128052,-0.000294831,1.41508e-06,1.30793e-06,0.00701729,-7.74241e-05,7.36007e-07,5.61101e-07,0.000851838,-5.0599e-06,5.03377e-08,1.57695e-08,0.0234392,-0.00282403,5.89982e-07,8.23809e-07,0.0543864,-0.00559663,1.39426e-06,1.84568e-06,0.0362076,-0.00324595,9.6168e-07,1.21279e-06,0.0417943,-0.0031772,1.17407e-06,1.42645e-06,0.0480213,-0.00286684,1.46081e-06,1.68798e-06,0.0367549,-0.00155009,1.22583e-06,1.29908e-06,0.0254003,-0.000885906,9.70958e-07,9.84486e-07,0.0247355,-0.000866249,1.14781e-06,1.1723e-06,0.0229122,-0.0007803,1.26577e-06,1.28064e-06,0,300,300,102,-0.364276,0.218077,8.89,8.90013
block_106,13,0.0034235,-0.0004887,2.58907e-07,1.2204e-07,0.0154817,-0.000528235,1.13463e-06,4.32386e-07,0.011123,-0.000372217,9.0169e-07,3.41782e-07,0.0118012,-0.000398633,1.08168e-06,4.1033e-07,0.0108636,-0.000369312,1.15055e-06,4.37589e-07,0.008547,-0.000272289,9.6693e-07,3.59791e-07,0.0128055,-0.000294828,1.44296e-06,4.94017e-07,0.00701716,-7.74247e-05,5.98358e-07,1.57338e-07,0.000851842,-5.05982e-06,2.87581e-08,-1.04507e-09,0.0234394,-0.00282379,1.00298e-06,4.61936e-07,0.0543868,-0.00559613,2.25089e-06,1.02801e-06,0.0362079,-0.00324567,1.4777e-06,6.68221e-07,0.0417947,-0.00317693,1.71748e-06,7.63336e-07,0.048022,-0.00286663,1.98545e-06,8.49536e-07,0.0367554,-0.00155001,1.48883e-06,5.93419e-07,0.0254007,-0.000885869,1.11622e-06,4.27239e-07,0.0247359,-0.000866215,1.33419e-06,5.14106e-07,0.0229127,-0.000780272,1.46068e-06,5.58301e-07,0,300,300,102,-0.36195,0.626916,8.89,8.91942
block_106,14,0.00376541,-0.000405134,9.82049e-08,1.11337e-07,0.0171331,-0.000427752,1.00281e-06,8.70346e-07,0.0123049,-0.000302494,8.41905e-07,7.271e-07,0.0130655,-0.000322385,1.05336e-06,9.08828e-07,0.0120185,-0.000300534,1.16099e-06,1.00169e-06,0.00946471,-0.00022017,1.04382e-06,8.87809e-07,0.0141703,-0.000239848,1.8372e-06,1.48542e-06,0.00776211,-6.34373e-05,1.08008e-06,7.79085e-07,0.000949977,-3.52107e-06,9.68829e-08,5.61039e-08,0.0258573,-0.00233217,-3.22111e-09,5.7008e-08,0.0600591,-0.00460598,5.89944e-08,2.14609e-07,0.0399962,-0.002666,1.36826e-07,2.32452e-07,0.0461664,-0.00260712,2.98363e-07,3.82728e-07,0.0530658,-0.00234675,5.93797e-07,6.23989e-07,0.0406029,-0.00127007,7.03191e-07,6.49083e-07,0.0280829,-0.000721642,6.94627e-07,6.12041e-07,0.0273481,-0.000705967,9.58824e-07,8.44061e-07,0.0253319,-0.000636052,1.1938e-06,1.03999e-06,0,300,300,102,-0.7239,0.417944,10.668,10.7007
block_106,15,0.00342362,-0.000488661,2.03205e-07,2.08671e-07,0.0154835,-0.000528097,1.36652e-06,1.16694e-06,0.0111245,-0.000372123,1.09404e-06,9.31685e-07,0.0118029,-0.00039854,1.30864e-06,1.11533e-06,0.0108654,-0.000369233,1.38354e-06,1.1817e-06,0.00854867,-0.000272234,1.20429e-06,1.0153e-06,0.0128091,-0.000294773,2.04313e-06,1.64002e-06,0.00702031,-7.74099e-05,1.16858e-06,8.36438e-07,0.000852267,-5.05894e-06,1.05038e-07,6.03007e-08,0.02344,-0.00282351,7.88478e-07,7.84947e-07,0.0543883,-0.00559547,1.83307e-06,1.82179e-06,0.036209,-0.0032452,1.2562e-06,1.23319e-06,0.0417961,-0.00317638,1.53595e-06,1.47142e-06,0.0480238,-0.00286601,1.93977e-06,1.77891e-06,0.0367574,-0.00154958,1.67402e-06,1.45315e-06,0.0254024,-0.000885606,1.34484e-06,1.14124e-06,0.024738,-0.000865967,1.58535e-06,1.35868e-06,0.0229149,-0.000780056,1.75333e-06,1.49754e-06,0,300,300,102,-0.7239,0.417944,8.89,8.92921
block_106,16,0.00376535,-0.000405212,3.4081e-08,1.23253e-07,0.0171318,-0.000427868,3.16551e-07,1.03093e-06,0.0123039,-0.000302574,2.67169e-07,8.65931e-07,0.0130642,-0.000322467,3.32234e-07,1.08883e-06,0.0120171,-0.000300606,3.62624e-07,1.2054e-06,0.00946338,-0.000220221,3.39617e-07,1.0724e-06,0.014168,-0.000239897,6.96239e-07,1.84779e-06,0.0077608,-6.34477e-05,5.23021e-07,1.00796e-06,0.000949739,-3.52204e-06,4.75801e-08,5.52646e-08,0.0258572,-0.0023327,1.34947e-07,1.34952e-07,0.060059,-0.00460708,2.48384e-07,3.12883e-07,0.0399961,-0.00266667,1.33391e-07,2.61484e-07,0.0461662,-0.0026078,1.46305e-07,4.12793e-07,0.0530653,-0.00234739,1.9594e-07,6.8371e-07,0.040602,-0.00127044,2.24742e-07,7.27331e-07,0.0280821,-0.000721855,2.30022e-07,7.0216e-07,0.027347,-0.00070617,3.03742e-07,9.80599e-07,0.0253304,-0.00063623,3.78218e-07,1.22337e-06,0,300,300,102,-0.381395,-0.208972,10.668,10.6769
block_106,17,0.00376543,-0.000405141,7.66165e-08,2.10715e-07,0.0171331,-0.000427755,9.65911e-07,1.91611e-06,0.0123049,-0.000302497,8.10043e-07,1.60205e-06,0.0130655,-0.000322388,1.01092e-06,2.00405e-06,0.0120185,-0.000300537,1.11078e-06,2.21022e-06,0.00946465,-0.000220173,1.00405e-06,1.96003e-06,0.0141704,-0.00023985,1.81777e-06,3.2916e-06,0.00776254,-6.34362e-05,1.14471e-06,1.71497e-06,0.000950023,-3.521e-06,1.12251e-07,1.14413e-07,0.0258574,-0.0023322,-2.50281e-08,6.96962e-08,0.0600594,-0.00460601,-9.4337e-09,3.26264e-07,0.0399964,-0.002666,8.91059e-08,4.17797e-07,0.0461666,-0.00260712,2.48244e-07,7.54704e-07,0.0530661,-0.00234675,5.55907e-07,1.31759e-06,0.040603,-0.00127007,6.90647e-07,1.41468e-06,0.028083,-0.000721643,6.8579e-07,1.34324e-06,0.0273481,-0.000705969,9.32226e-07,1.85376e-06,0.0253319,-0.000636055,1.15492e-06,2.28819e-06,0,300,300,102,-0.7239,5.55112e-17,10.668,10.6925
block_106,18,0.00376543,-0.000405147,8.10885e-09,1.67591e-07,0.0171335,-0.000427652,3.58685e-07,1.98965e-06,0.0123053,-0.000302425,3.03703e-07,1.67108e-06,0.0130659,-0.000322315,3.76644e-07,2.09181e-06,0.0120189,-0.000300473,4.09694e-07,2.3059e-06,0.00946516,-0.000220125,3.91188e-07,2.07457e-06,0.014172,-0.000239793,8.51925e-07,3.68604e-06,0.00776493,-6.34161e-05,7.43565e-07,2.24974e-06,0.00095042,-3.5194e-06,9.82475e-08,2.07279e-07,0.0258575,-0.00233225,-1.23567e-08,-1.48771e-07,0.0600597,-0.00460603,-3.96665e-08,-1.53967e-07,0.0399966,-0.00266593,-1.07896e-08,1.39501e-07,0.0461668,-0.00260695,2.7663e-08,4.86505e-07,0.0530662,-0.00234646,1.37094e-07,1.1188e-06,0.0406032,-0.0012698,2.42092e-07,1.38217e-06,0.0280833,-0.000721462,2.64694e-07,1.37853e-06,0.0273485,-0.000705797,3.42902e-07,1.90159e-06,0.0253324,-0.0006359,4.29481e-07,2.36851e-06,0,300,300,102,-0.7239,-0.417944,10.668,10.7007
block_106,19,0.00342349,-0.000488728,5.31616e-08,2.48834e-07,0.0154818,-0.000528187,4.2008e-07,1.45263e-06,0.0111231,-0.000372183,3.39515e-07,1.15843e-06,0.0118013,-0.000398599,4.05257e-07,1.38697e-06,0.0108636,-0.000369283,4.25328e-07,1.46803e-06,0.00854715,-0.000272267,3.86548e-07,1.26067e-06,0.0128065,-0.000294802,7.65038e-07,2.08218e-06,0.00701889,-7.74154e-05,5.60041e-07,1.09341e-06,0.000852006,-5.05961e-06,5.0836e-08,5.94987e-08,0.0234394,-0.00282397,2.85229e-07,1.0813e-06,0.0543869,-0.00559643,5.93401e-07,2.4412e-06,0.036208,-0.00324577,3.54484e-07,1.60622e-06,0.0417947,-0.00317697,4.01588e-07,1.89659e-06,0.0480218,-0.00286656,5.02756e-07,2.28102e-06,0.0367554,-0.0015499,4.88212e-07,1.84575e-06,0.0254008,-0.000885784,4.21383e-07,1.44304e-06,0.024736,-0.000866133,4.82391e-07,1.70459e-06,0.0229128,-0.000780199,5.37676e-07,1.87037e-06,0,300,300,102,-0.381395,-0.208972,8.89,8.90063
block_106,20,0.00342364,-0.000488668,1.62652e-07,4.15854e-07,0.0154834,-0.0005281,1.28736e-06,2.57015e-06,0.0111244,-0.000372126,1.0328e-06,2.05298e-06,0.0118028,-0.000398544,1.23557e-06,2.4591e-06,0.0108652,-0.000369237,1.30509e-06,2.60646e-06,0.00854856,-0.000272238,1.14472e-06,2.24044e-06,0.012809,-0.000294777,2.00319e-06,3.62904e-06,0.00702074,-7.74103e-05,1.23008e-06,1.83373e-06,0.000852312,-5.05909e-06,1.2102e-07,1.22096e-07,0.0234401,-0.00282354,6.32422e-07,1.61093e-06,0.0543885,-0.00559549,1.48355e-06,3.77169e-06,0.0362091,-0.0032452,1.04045e-06,2.58716e-06,0.0417962,-0.00317638,1.31228e-06,3.13684e-06,0.0480238,-0.00286601,1.73264e-06,3.86545e-06,0.0367573,-0.00154958,1.55812e-06,3.19164e-06,0.0254023,-0.000885607,1.27094e-06,2.51135e-06,0.0247378,-0.00086597,1.48881e-06,2.98917e-06,0.0229148,-0.00078006,1.65101e-06,3.29755e-06,0,300,300,102,-0.7239,5.55112e-17,8.89,8.91942
block_106,21,0.00342365,-0.000488672,2.15848e-08,3.81132e-07,0.015484,-0.000528019,4.76148e-07,2.71832e-06,0.0111249,-0.00037207,3.86254e-07,2.17635e-06,0.0118034,-0.000398489,4.59925e-07,2.6038e-06,0.0108658,-0.00036919,4.80901e-07,2.75264e-06,0.00854916,-0.000272204,4.45705e-07,2.39646e-06,0.0128109,-0.000294741,9.35952e-07,4.09515e-06,0.0070233,-7.73999e-05,7.94076e-07,2.41677e-06,0.000852735,-5.05849e-06,1.04829e-07,2.21756e-07,0.0234403,-0.00282357,1.01914e-07,1.46146e-06,0.054389,-0.0055955,2.48665e-07,3.45955e-06,0.0362094,-0.00324513,1.91651e-07,2.41801e-06,0.0417965,-0.00317623,2.82589e-07,3.00114e-06,0.0480243,-0.00286576,4.70928e-07,3.84236e-06,0.0367579,-0.00154935,5.45309e-07,3.33184e-06,0.025403,-0.000885456,4.85076e-07,2.68024e-06,0.0247385,-0.000865828,5.43489e-07,3.15632e-06,0.0229155,-0.000779935,6.10057e-07,3.48906e-06,0,300,300,102,-0.7239,-0.417944,8.89,8.92921
block_106,22,0.00376541,-0.000405167,-6.05579e-08,9.96111e-08,0.0171336,-0.000427568,-2.79276e-07,1.59524e-06,0.0123054,-0.000302365,-2.32036e-07,1.34663e-06,0.0130661,-0.000322253,-2.92495e-07,1.68446e-06,0.0120191,-0.000300418,-3.26423e-07,1.85302e-06,0.00946538,-0.000220083,-2.75356e-07,1.70154e-06,0.014173,-0.000239741,-3.66013e-07,3.26104e-06,0.00776683,-6.33976e-05,-1.02699e-07,2.35447e-06,0.000950742,-3.51807e-06,-3.27132e-09,2.61325e-07,0.0258577,-0.00233241,7.30021e-08,-1.38347e-07,0.0600601,-0.00460623,1.08104e-07,-2.18801e-07,0.0399967,-0.00266595,-2.01344e-09,1.37511e-08,0.0461668,-0.00260688,-8.53443e-08,2.55021e-07,0.0530661,-0.00234628,-2.04052e-07,7.49496e-07,0.0406031,-0.0012696,-2.05534e-07,1.05808e-06,0.0280833,-0.000721321,-1.84907e-07,1.10504e-06,0.0273485,-0.00070566,-2.68858e-07,1.50826e-06,0.0253325,-0.000635774,-3.32289e-07,1.89466e-06,0,300,300,102,0,-0.835888,10.668,10.7007
block_106,23,0.00376535,-0.000405211,-3.80786e-08,1.21762e-07,0.0171321,-0.000427804,-3.67216e-07,9.75154e-07,0.0123041,-0.00030253,-3.05721e-07,8.23912e-07,0.0130645,-0.00032242,-3.84621e-07,1.03536e-06,0.0120174,-0.000300564,-4.27872e-07,1.14313e-06,0.0094637,-0.00022019,-3.65932e-07,1.04085e-06,0.0141688,-0.000239863,-5.15723e-07,1.96175e-06,0.00776179,-6.34364e-05,-1.61117e-07,1.28647e-06,0.000949845,-3.5214e-06,-5.50994e-09,9.23632e-08,0.0258573,-0.0023327,6.62146e-08,2.80912e-07,0.0600592,-0.00460699,1.04006e-07,5.32223e-07,0.0399962,-0.00266655,-7.16729e-10,3.17999e-07,0.0461662,-0.00260762,-9.29388e-08,4.00167e-07,0.0530653,-0.00234716,-2.43139e-07,5.92387e-07,0.0406022,-0.00127027,-2.67193e-07,6.54225e-07,0.0280822,-0.000721744,-2.46612e-07,6.6084e-07,0.0273472,-0.000706061,-3.53509e-07,9.15658e-07,0.0253307,-0.000636133,-4.37365e-07,1.1532e-06,0,300,300,102,-0.00972244,-0.434784,10.668,10.6769
block_106,24,0.0037654,-0.000405156,-8.62893e-08,1.52646e-07,0.0171332,-0.000427648,-4.33977e-07,1.80826e-06,0.0123051,-0.000302421,-3.56574e-07,1.52084e-06,0.0130657,-0.00032231,-4.47715e-07,1.90428e-06,0.0120187,-0.000300468,-4.98367e-07,2.09957e-06,0.00946496,-0.00022012,-4.07824e-07,1.89637e-06,0.0141717,-0.000239785,-4.5756e-07,3.41887e-06,0.00776497,-6.34126e-05,7.32079e-08,2.18044e-06,0.000950403,-3.5193e-06,4.93087e-08,2.12459e-07,0.0258573,-0.00233232,-2.81017e-08,-1.68553e-07,0.0600593,-0.00460616,-1.47118e-07,-2.29454e-07,0.0399964,-0.002666,-1.79289e-07,7.09425e-08,0.0461665,-0.00260701,-2.97455e-07,3.86996e-07,0.0530659,-0.0023465,-4.43665e-07,9.7279e-07,0.0406029,-0.0012698,-3.6759e-07,1.23986e-06,0.0280831,-0.000721459,-3.01962e-07,1.24844e-06,0.0273483,-0.000705793,-4.33077e-07,1.72091e-06,0.0253321,-0.000635894,-5.21775e-07,2.15041e-06,0,300,300,102,-0.36195,-0.626916,10.668,10.6925
block_106,25,0.00342362,-0.000488688,-1.21165e-07,2.51755e-07,0.0154843,-0.00052795,-3.91971e-07,2.20754e-06,0.0111251,-0.000372022,-3.09197e-07,1.77355e-06,0.0118036,-0.000398439,-3.70874e-07,2.1182e-06,0.0108661,-0.000369147,-3.95941e-07,2.2314e-06,0.00854948,-0.000272173,-3.22797e-07,1.97936e-06,0.0128121,-0.000294705,-4.14727e-07,3.63275e-06,0.00702537,-7.73894e-05,-1.13282e-07,2.5223e-06,0.000853078,-5.05803e-06,-3.60468e-09,2.77759e-07,0.0234404,-0.00282371,-3.71733e-07,1.02011e-06,0.0543893,-0.00559567,-8.42831e-07,2.4208e-06,0.0362095,-0.00324515,-5.71764e-07,1.70443e-06,0.0417966,-0.00317616,-6.73336e-07,2.16016e-06,0.0480243,-0.0028656,-7.70022e-07,2.88459e-06,0.0367581,-0.00154918,-5.34886e-07,2.66644e-06,0.0254033,-0.000885335,-3.82417e-07,2.20277e-06,0.0247388,-0.000865711,-4.65143e-07,2.55478e-06,0.0229159,-0.00077983,-5.06269e-07,2.83345e-06,0,300,300,102,0,-0.835888,8.89,8.92921
block_106,26,0.0034235,-0.000488727,-9.34269e-08,2.25849e-07,0.0154822,-0.000528135,-5.07809e-07,1.38839e-06,0.0111235,-0.000372148,-4.02088e-07,1.11208e-06,0.0118017,-0.000398563,-4.82214e-07,1.32959e-06,0.0108641,-0.000369251,-5.13858e-07,1.40178e-06,0.00854754,-0.000272245,-4.25165e-07,1.23005e-06,0.0128075,-0.000294779,-5.78719e-07,2.21301e-06,0.00701997,-7.74088e-05,-1.75918e-07,1.39246e-06,0.000852121,-5.05938e-06,-6.03179e-09,9.90915e-08,0.0234396,-0.00282397,-3.43903e-07,1.0728e-06,0.0543873,-0.00559635,-8.18033e-07,2.32194e-06,0.0362082,-0.00324567,-5.83376e-07,1.45365e-06,0.041795,-0.00317681,-7.24796e-07,1.67001e-06,0.0480222,-0.00286636,-8.8879e-07,2.00383e-06,0.0367559,-0.00154975,-6.69547e-07,1.70778e-06,0.0254012,-0.00088569,-4.94358e-07,1.38554e-06,0.0247365,-0.000866042,-5.98122e-07,1.61962e-06,0.0229133,-0.000780119,-6.54521e-07,1.78536e-06,0,300,300,102,-0.00972244,-0.434784,8.89,8.90063
block_106,27,0.0034236,-0.000488679,-1.59615e-07,3.46975e-07,0.0154837,-0.000528014,-5.61716e-07,2.48903e-06,0.0111247,-0.000372065,-4.41936e-07,1.99359e-06,0.0118031,-0.000398483,-5.32807e-07,2.38392e-06,0.0108656,-0.000369184,-5.72801e-07,2.51841e-06,0.00854897,-0.000272199,-4.54363e-07,2.19974e-06,0.0128107,-0.000294733,-4.88344e-07,3.80991e-06,0.00702337,-7.7397e-05,8.86968e-08,2.3453e-06,0.000852719,-5.05845e-06,5.37327e-08,2.2739e-07,0.02344,-0.00282362,-5.65258e-07,1.30118e-06,0.0543885,-0.00559561,-1.30941e-06,3.07747e-06,0.0362091,-0.00324519,-8.85616e-07,2.16275e-06,0.0417961,-0.00317628,-1.03142e-06,2.70503e-06,0.0480239,-0.0028658,-1.14637e-06,3.4981e-06,0.0367576,-0.00154935,-7.57833e-07,3.05963e-06,0.0254027,-0.000885452,-5.26192e-07,2.46567e-06,0.0247382,-0.000865822,-6.63245e-07,2.8904e-06,0.0229152,-0.000779928,-7.22107e-07,3.19635e-06,0,300,300,102,-0.36195,-0.626916,8.89,8.91942
block_106,28,0.00376536,-0.000405197,-6.17804e-08,6.62074e-08,0.0171321,-0.000427824,-6.63123e-07,6.75821e-07,0.0123041,-0.000302544,-5.5755e-07,5.75699e-07,0.0130645,-0.000322435,-6.98849e-07,7.23053e-07,0.0120174,-0.000300577,-7.71826e-07,7.95543e-07,0.00946368,-0.0002202,-6.92848e-07,7.4597e-07,0.0141686,-0.000239875,-1.20244e-06,1.54246e-06,0.00776125,-6.34415e-05,-6.91576e-07,1.1082e-06,0.000949785,-3.52171e-06,-5.59592e-08,8.06904e-08,0.0258573,-0.00233261,1.03862e-08,3.0809e-07,0.0600592,-0.00460687,1.03734e-09,6.06991e-07,0.0399962,-0.00266652,-6.07855e-08,3.22872e-07,0.0461662,-0.00260763,-1.68848e-07,3.27136e-07,0.0530653,-0.00234721,-3.72194e-07,3.78654e-07,0.0406022,-0.00127032,-4.50282e-07,4.22023e-07,0.0280822,-0.00072178,-4.49304e-07,4.51313e-07,0.0273472,-0.000706096,-6.27921e-07,6.21876e-07,0.0253307,-0.000636164,-7.86761e-07,7.93918e-07,0,300,300,102,0.371672,-0.225812,10.668,10.6769
block_106,29,0.0037654,-0.000405134,-9.18704e-08,4.43059e-08,0.0171338,-0.000427574,-7.3042e-07,1.2332e-06,0.0123055,-0.00030237,-6.11584e-07,1.045e-06,0.0130663,-0.000322258,-7.6611e-07,1.30727e-06,0.0120193,-0.000300421,-8.48045e-07,1.43601e-06,0.00946554,-0.000220087,-7.49826e-07,1.33665e-06,0.0141729,-0.000239751,-1.21525e-06,2.67613e-06,0.00776584,-6.3404e-05,-6.86279e-07,1.98581e-06,0.000950498,-3.51884e-06,-8.34951e-08,2.0805e-07,0.0258575,-0.00233219,2.38428e-07,-3.60819e-08,0.0600596,-0.00460582,4.405e-07,-5.19317e-08,0.0399965,-0.00266574,1.24279e-07,3.45698e-08,0.0461666,-0.0026067,-6.28611e-08,1.74306e-07,0.0530661,-0.00234616,-3.82356e-07,5.08645e-07,0.0406032,-0.00126959,-5.05318e-07,7.8572e-07,0.0280834,-0.00072133,-4.96391e-07,8.50647e-07,0.0273487,-0.000705667,-6.96669e-07,1.15626e-06,0.0253327,-0.000635782,-8.69507e-07,1.46086e-06,0,300,300,102,0.36195,-0.626916,10.668,10.6925
