Block Name,Point ID,flux_moment_g0_L0_M0,flux_moment_g0_L1_M-1,flux_moment_g0_L1_M0,flux_moment_g0_L1_M1,flux_moment_g10_L0_M0,flux_moment_g10_L1_M-1,flux_moment_g10_L1_M0,flux_moment_g10_L1_M1,flux_moment_g11_L0_M0,flux_moment_g11_L1_M-1,flux_moment_g11_L1_M0,flux_moment_g11_L1_M1,flux_moment_g12_L0_M0,flux_moment_g12_L1_M-1,flux_moment_g12_L1_M0,flux_moment_g12_L1_M1,flux_moment_g13_L0_M0,flux_moment_g13_L1_M-1,flux_moment_g13_L1_M0,flux_moment_g13_L1_M1,flux_moment_g14_L0_M0,flux_moment_g14_L1_M-1,flux_moment_g14_L1_M0,flux_moment_g14_L1_M1,flux_moment_g15_L0_M0,flux_moment_g15_L1_M-1,flux_moment_g15_L1_M0,flux_moment_g15_L1_M1,flux_moment_g16_L0_M0,flux_moment_g16_L1_M-1,flux_moment_g16_L1_M0,flux_moment_g16_L1_M1,flux_moment_g17_L0_M0,flux_moment_g17_L1_M-1,flux_moment_g17_L1_M0,flux_moment_g17_L1_M1,flux_moment_g1_L0_M0,flux_moment_g1_L1_M-1,flux_moment_g1_L1_M0,flux_moment_g1_L1_M1,flux_moment_g2_L0_M0,flux_moment_g2_L1_M-1,flux_moment_g2_L1_M0,flux_moment_g2_L1_M1,flux_moment_g3_L0_M0,flux_moment_g3_L1_M-1,flux_moment_g3_L1_M0,flux_moment_g3_L1_M1,flux_moment_g4_L0_M0,flux_moment_g4_L1_M-1,flux_moment_g4_L1_M0,flux_moment_g4_L1_M1,flux_moment_g5_L0_M0,flux_moment_g5_L1_M-1,flux_moment_g5_L1_M0,flux_moment_g5_L1_M1,flux_moment_g6_L0_M0,flux_moment_g6_L1_M-1,flux_moment_g6_L1_M0,flux_moment_g6_L1_M1,flux_moment_g7_L0_M0,flux_moment_g7_L1_M-1,flux_moment_g7_L1_M0,flux_moment_g7_L1_M1,flux_moment_g8_L0_M0,flux_moment_g8_L1_M-1,flux_moment_g8_L1_M0,flux_moment_g8_L1_M1,flux_moment_g9_L0_M0,flux_moment_g9_L1_M-1,flux_moment_g9_L1_M0,flux_moment_g9_L1_M1,griffin_power_density,griffin_Tcool,griffin_Tfuel,material_id,Points_0,Points_1,Points_2,Points_Magnitude
block_101,10,0.00151652,-0.000629029,1.76791e-07,2.32598e-07,0.00569175,-0.000939128,7.48694e-07,7.76621e-07,0.00405656,-0.000665478,5.63595e-07,5.81121e-07,0.00427527,-0.000709106,6.35788e-07,6.5683e-07,0.0039152,-0.000661159,6.32594e-07,6.55166e-07,0.00305188,-0.000483165,5.17947e-07,5.23372e-07,0.0045432,-0.000539779,7.92496e-07,7.5093e-07,0.00249019,-0.000146986,3.89729e-07,3.04542e-07,0.000303116,-7.49728e-06,2.74462e-08,9.44148e-09,0.00981484,-0.00375477,9.42264e-07,1.23975e-06,0.0223706,-0.00768152,2.16611e-06,2.78019e-06,0.0147854,-0.00458262,1.43572e-06,1.79548e-06,0.016925,-0.00466446,1.65933e-06,2.02237e-06,0.0191911,-0.00442254,1.89608e-06,2.21725e-06,0.0144421,-0.00255251,1.43017e-06,1.54754e-06,0.00976554,-0.00151696,1.00835e-06,1.04957e-06,0.00932881,-0.00152123,1.05736e-06,1.11081e-06,0.00851287,-0.0013919,1.04329e-06,1.08684e-06,0,300,300,101,-0.364276,0.218077,1.778,1.82799
block_101,11,0.00151658,-0.000629045,3.03772e-07,1.3969e-07,0.00569203,-0.000939157,8.57128e-07,3.33097e-07,0.00405677,-0.000665499,6.41737e-07,2.48135e-07,0.0042755,-0.00070913,7.25866e-07,2.8076e-07,0.00391544,-0.000661184,7.25669e-07,2.81275e-07,0.00305206,-0.000483184,5.7863e-07,2.19854e-07,0.00454337,-0.000539794,8.05128e-07,2.84097e-07,0.00249011,-0.000146981,3.15799e-07,8.80605e-08,0.000303116,-7.49732e-06,1.58227e-08,-1.8022e-10,0.00981521,-0.00375488,1.52437e-06,6.83865e-07,0.0223716,-0.00768176,3.35275e-06,1.49157e-06,0.0147861,-0.00458276,2.13131e-06,9.4053e-07,0.0169257,-0.00466461,2.35763e-06,1.02674e-06,0.019192,-0.00442268,2.52288e-06,1.06906e-06,0.0144427,-0.00255258,1.71634e-06,6.89699e-07,0.0097659,-0.001517,1.15042e-06,4.48453e-07,0.0093292,-0.00152127,1.22045e-06,4.79305e-07,0.00851326,-0.00139194,1.19721e-06,4.66721e-07,0,300,300,101,-0.36195,0.626916,1.778,1.91972
block_101,12,0.000938188,-0.000568595,1.19898e-07,1.4746e-07,0.00199212,-0.00101673,3.30975e-07,2.47593e-07,0.00140458,-0.000716626,2.47154e-07,1.82521e-07,0.00147314,-0.000756595,2.77303e-07,2.05624e-07,0.00134879,-0.000697934,2.75112e-07,2.05389e-07,0.00102592,-0.000517935,2.22089e-07,1.56913e-07,0.0013562,-0.000626866,3.16869e-07,1.82452e-07,0.000583327,-0.000207269,1.36092e-07,3.24686e-08,7.12552e-05,-1.39715e-05,9.15694e-09,-3.48271e-09,0.00562564,-0.00340801,5.59356e-07,6.65753e-07,0.0121185,-0.00714899,1.23404e-06,1.40877e-06,0.00768985,-0.00438429,8.00851e-07,8.79392e-07,0.00837353,-0.00460881,9.01394e-07,9.49336e-07,0.00880327,-0.00460634,9.87883e-07,9.67838e-07,0.0058976,-0.00287421,6.97759e-07,5.87047e-07,0.00365472,-0.00175892,4.67818e-07,3.58195e-07,0.00339125,-0.00170314,4.80486e-07,3.70374e-07,0.00301775,-0.0015287,4.65852e-07,3.5199e-07,0,300,300,101,-0.364276,0.218077,0,0.424564
block_101,13,0.000938241,-0.000568614,2.22516e-07,9.02271e-08,0.00199241,-0.00101677,3.79332e-07,6.19606e-08,0.00140479,-0.000716652,2.81483e-07,4.45069e-08,0.00147338,-0.000756625,3.17199e-07,5.02948e-08,0.00134903,-0.000697965,3.16783e-07,5.11549e-08,0.00102611,-0.000517958,2.47299e-07,3.47881e-08,0.00135649,-0.000626877,3.14097e-07,1.28891e-08,0.000583471,-0.000207255,9.8822e-08,-2.66909e-08,7.12791e-05,-1.39705e-05,3.89399e-09,-4.29489e-09,0.00562602,-0.00340814,9.94134e-07,3.59484e-07,0.0121194,-0.00714927,2.07206e-06,7.14458e-07,0.00769048,-0.00438447,1.26795e-06,4.20801e-07,0.00837427,-0.00460899,1.3472e-06,4.22908e-07,0.00880411,-0.00460651,1.35988e-06,3.81435e-07,0.0058982,-0.00287429,8.45153e-07,1.83033e-07,0.00365512,-0.00175896,5.32902e-07,9.30037e-08,0.00339166,-0.00170319,5.55655e-07,9.74625e-08,0.00301815,-0.00152875,5.35303e-07,8.94207e-08,0,300,300,101,-0.36195,0.626916,0,0.7239
block_101,14,0.00151671,-0.00062907,2.56257e-07,2.52195e-07,0.00569338,-0.00093938,1.04072e-06,8.82301e-07,0.00405781,-0.000665669,7.84689e-07,6.63851e-07,0.00427667,-0.000709324,8.84832e-07,7.49474e-07,0.00391658,-0.00066138,8.79321e-07,7.46834e-07,0.00305306,-0.000483345,7.24964e-07,6.08478e-07,0.00454533,-0.000540022,1.1443e-06,9.16104e-07,0.00249176,-0.000147073,6.16289e-07,4.40582e-07,0.000303343,-7.50308e-06,5.64396e-08,3.23804e-08,0.00981599,-0.00375498,1.33546e-06,1.26696e-06,0.0223735,-0.00768206,3.01183e-06,2.827e-06,0.0147875,-0.00458301,1.96681e-06,1.82529e-06,0.0169275,-0.00466494,2.25587e-06,2.05903e-06,0.0191944,-0.00442311,2.57939e-06,2.29011e-06,0.014445,-0.00255295,1.9711e-06,1.68405e-06,0.00976774,-0.00151727,1.40161e-06,1.17742e-06,0.00933107,-0.00152157,1.46479e-06,1.24413e-06,0.00851514,-0.00139224,1.44908e-06,1.22798e-06,0,300,300,101,-0.7239,0.417944,1.778,1.96469
block_101,15,0.000938331,-0.000568647,1.80799e-07,1.67928e-07,0.0019932,-0.00101703,4.72316e-07,3.1655e-07,0.00140539,-0.000716851,3.53667e-07,2.3631e-07,0.00147405,-0.000756849,3.96699e-07,2.65428e-07,0.00134969,-0.000698188,3.92985e-07,2.64046e-07,0.00102668,-0.000518141,3.20648e-07,2.11964e-07,0.00135753,-0.000627148,4.81152e-07,2.93207e-07,0.000584269,-0.000207376,2.4332e-07,1.2432e-07,7.13933e-05,-1.39791e-05,2.51604e-08,1.13713e-08,0.00562648,-0.00340829,8.28303e-07,7.10382e-07,0.0121206,-0.00714969,1.77676e-06,1.47695e-06,0.00769135,-0.0043848,1.12618e-06,9.09981e-07,0.00837541,-0.00460943,1.25149e-06,9.76582e-07,0.00880564,-0.00460708,1.36966e-06,1.01497e-06,0.00589966,-0.00287478,9.839e-07,6.81241e-07,0.00365623,-0.00175931,6.6756e-07,4.46617e-07,0.00339277,-0.00170356,6.81956e-07,4.59577e-07,0.00301926,-0.00152912,6.63827e-07,4.45025e-07,0,300,300,101,-0.7239,0.417944,0,0.835888
block_101,16,0.00151654,-0.000629028,5.32438e-08,3.03791e-07,0.00569214,-0.000939227,3.11365e-07,1.15831e-06,0.00405686,-0.000665553,2.37364e-07,8.68664e-07,0.00427561,-0.000709191,2.67572e-07,9.78676e-07,0.00391553,-0.000661245,2.6455e-07,9.71833e-07,0.00305218,-0.000483236,2.27963e-07,7.89503e-07,0.00454395,-0.000539885,4.21098e-07,1.20831e-06,0.00249105,-0.000147038,2.91197e-07,5.93396e-07,0.00030321,-7.49976e-06,2.69857e-08,3.35058e-08,0.00981503,-0.00375477,3.15873e-07,1.64781e-06,0.0223712,-0.00768158,6.94538e-07,3.71446e-06,0.0147858,-0.0045827,4.36951e-07,2.4098e-06,0.0169254,-0.00466459,5.04463e-07,2.73994e-06,0.0191917,-0.00442272,6.17032e-07,3.0708e-06,0.0144428,-0.00255267,5.52299e-07,2.25434e-06,0.00976611,-0.00151708,4.25835e-07,1.57389e-06,0.00932936,-0.00152136,4.33107e-07,1.65218e-06,0.00851342,-0.00139203,4.3176e-07,1.62092e-06,0,300,300,101,-0.381395,-0.208972,1.778,1.83041
block_101,17,0.00151671,-0.000629072,2.07371e-07,5.12826e-07,0.00569322,-0.000939393,9.55489e-07,1.92487e-06,0.00405769,-0.000665679,7.22791e-07,1.44896e-06,0.00427654,-0.000709337,8.16119e-07,1.63714e-06,0.00391646,-0.000661393,8.11379e-07,1.63227e-06,0.00305296,-0.000483356,6.75264e-07,1.33028e-06,0.00454529,-0.000540039,1.10327e-06,2.00352e-06,0.00249196,-0.000147088,6.40265e-07,9.48675e-07,0.000303366,-7.50355e-06,6.43499e-08,6.45202e-08,0.00981598,-0.00375498,1.09592e-06,2.63884e-06,0.0223735,-0.00768207,2.5052e-06,5.95835e-06,0.0147874,-0.00458303,1.65965e-06,3.88963e-06,0.0169274,-0.00466497,1.93748e-06,4.43207e-06,0.0191941,-0.00442314,2.2734e-06,4.97667e-06,0.0144448,-0.00255297,1.78953e-06,3.6685e-06,0.00976755,-0.00151728,1.28853e-06,2.56357e-06,0.00933085,-0.00152159,1.3373e-06,2.70955e-06,0.00851492,-0.00139226,1.32804e-06,2.67778e-06,0,300,300,101,-0.7239,5.55112e-17,1.778,1.91972
block_101,18,0.00151671,-0.000629064,2.89419e-08,5.01404e-07,0.0056937,-0.000939519,3.54998e-07,2.07782e-06,0.00405806,-0.000665776,2.71586e-07,1.56638e-06,0.00427696,-0.000709447,3.05365e-07,1.76645e-06,0.00391686,-0.000661504,3.00838e-07,1.75525e-06,0.00305335,-0.00048345,2.64255e-07,1.44669e-06,0.00454632,-0.000540185,5.17595e-07,2.29314e-06,0.00249329,-0.000147162,4.12097e-07,1.26146e-06,0.000303585,-7.50907e-06,5.4855e-08,1.16678e-07,0.00981607,-0.00375492,1.81704e-07,2.64279e-06,0.0223738,-0.00768203,4.60308e-07,6.00226e-06,0.0147876,-0.00458305,3.38969e-07,3.93901e-06,0.0169277,-0.00466505,4.52708e-07,4.52945e-06,0.0191947,-0.0044233,6.42476e-07,5.183e-06,0.0144456,-0.00255315,6.335e-07,3.94708e-06,0.00976825,-0.00151743,4.94276e-07,2.80294e-06,0.00933151,-0.00152175,4.90822e-07,2.92739e-06,0.00851559,-0.00139243,4.92617e-07,2.8943e-06,0,300,300,101,-0.7239,-0.417944,1.778,1.96469
block_101,19,0.000938185,-0.000568596,4.01757e-08,1.88705e-07,0.00199229,-0.00101684,1.5593e-07,3.65032e-07,0.0014047,-0.000716708,1.17751e-07,2.69845e-07,0.00147328,-0.000756687,1.32113e-07,3.02124e-07,0.00134892,-0.000698025,1.30492e-07,2.99476e-07,0.00102604,-0.000518011,1.09958e-07,2.34956e-07,0.00135644,-0.000626993,1.84269e-07,3.05923e-07,0.000583528,-0.000207347,1.09194e-07,1.01223e-07,7.12685e-05,-1.39767e-05,9.26541e-09,1.51689e-09,0.00562565,-0.00340803,2.12942e-07,8.61348e-07,0.0121187,-0.00714909,4.57861e-07,1.82501e-06,0.00769001,-0.00438441,2.86525e-07,1.14151e-06,0.00837376,-0.00460897,3.23854e-07,1.24165e-06,0.00880361,-0.00460657,3.76268e-07,1.29437e-06,0.00589793,-0.00287442,3.0655e-07,8.37746e-07,0.00365498,-0.00175907,2.21851e-07,5.3269e-07,0.00339149,-0.0017033,2.23018e-07,5.44578e-07,0.00301799,-0.00152885,2.18272e-07,5.19085e-07,0,300,300,101,-0.381395,-0.208972,0,0.434892
