
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001347    0.000000e+00    0.000000e+00    1.484204e+01    9.984606e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.631465e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.717831e+00
      71        0.000037    3.383821e+02    4.506009e-09    2.054537e+02    6.298838e+01
      72        0.000063    3.313039e+02    4.411766e-09    2.011293e+02    6.166206e+01
      73        0.000095    3.215686e+02    4.282196e-09    1.952070e+02    5.962377e+01
      74        0.000127    3.086678e+02    4.110489e-09    1.872988e+02    5.684531e+01
      75        0.000158    2.934524e+02    3.908054e-09    1.779520e+02    5.339518e+01
      76        0.000190    2.770815e+02    3.690299e-09    1.678884e+02    4.936624e+01
      77        0.000222    2.634467e+02    3.509195e-09    1.592138e+02    4.487084e+01
      78        0.000222    2.673945e+02    3.562723e-09    1.605838e+02    4.059938e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.176823e+00    3.815954e+01
      81        0.000028    3.693285e+02    4.918704e-09    2.247659e+02    6.813052e+01
      82        0.000047    3.620929e+02    4.822358e-09    2.202887e+02    6.673598e+01
      83        0.000071    3.524130e+02    4.693516e-09    2.143480e+02    6.456734e+01
      84        0.000095    3.389763e+02    4.514681e-09    2.060764e+02    6.161621e+01
      85        0.000118    3.219653e+02    4.288269e-09    1.956304e+02    5.795925e+01
      86        0.000142    3.053312e+02    4.067029e-09    1.852862e+02    5.371344e+01
      87        0.000166    2.926961e+02    3.899257e-09    1.770393e+02    4.902556e+01
      88        0.000166    3.001245e+02    3.999248e-09    1.804343e+02    4.465069e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.746259e+00    4.215817e+01
     101        0.000049    6.120508e+02    8.151210e-09    3.705892e+02    1.081950e+02
     102        0.000084    6.006118e+02    7.998896e-09    3.636849e+02    1.060017e+02
     103        0.000126    5.833509e+02    7.769107e-09    3.531443e+02    1.026180e+02
     104        0.000168    5.617585e+02    7.481728e-09    3.398682e+02    9.802277e+01
     105        0.000210    5.352875e+02    7.129453e-09    3.237093e+02    9.234183e+01
     106        0.000253    5.081921e+02    6.769060e-09    3.069804e+02    8.576817e+01
     107        0.000295    4.896142e+02    6.522543e-09    2.949590e+02    7.852860e+01
     108        0.000295    5.084100e+02    6.774806e-09    3.042267e+02    7.163427e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.270532e+00    1.969645e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.521859e+00    1.486934e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.099498e+00    1.164680e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.937280e-01    8.759987e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.356116e-01    5.698180e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.255730e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.255604e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.105114e+00    1.571143e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.368779e+00    1.139445e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.747639e-01    8.783879e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.938688e-01    6.539187e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.694002e-01    4.286492e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.750194e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.138160e+00
     201        0.000049    8.544078e+02    1.137884e-08    5.180646e+02    1.508217e+02
     202        0.000084    8.385987e+02    1.116837e-08    5.083811e+02    1.478083e+02
     203        0.000126    8.146670e+02    1.084980e-08    4.937757e+02    1.431526e+02
     204        0.000168    7.842700e+02    1.044520e-08    4.751014e+02    1.368381e+02
     205        0.000210    7.489632e+02    9.975368e-09    4.534435e+02    1.290564e+02
     206        0.000253    7.134851e+02    9.503554e-09    4.313962e+02    1.200928e+02
     207        0.000295    6.930109e+02    9.232247e-09    4.177259e+02    1.102974e+02
     208        0.000295    7.311898e+02    9.743708e-09    4.376509e+02    1.010229e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.675436e+01    2.062137e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.271554e+01    3.328237e+01
     301        0.000049    1.025048e+03    1.365142e-08    6.222594e+02    1.812764e+02
     302        0.000084    1.007040e+03    1.341163e-08    6.111043e+02    1.777018e+02
     303        0.000126    9.796112e+02    1.304651e-08    5.941971e+02    1.721642e+02
     304        0.000168    9.433066e+02    1.256331e-08    5.719711e+02    1.646371e+02
     305        0.000210    9.016531e+02    1.200907e-08    5.463815e+02    1.553585e+02
     306        0.000253    8.601633e+02    1.145732e-08    5.205700e+02    1.446889e+02
     307        0.000295    8.392249e+02    1.118014e-08    5.061735e+02    1.330737e+02
     308        0.000295    8.902463e+02    1.186333e-08    5.331181e+02    1.220975e+02
     340        0.000101    0.000000e+00    0.000000e+00    4.063574e+01    2.962144e+01
     401        0.000049    1.113648e+03    1.483136e-08    6.763214e+02    1.971398e+02
     402        0.000084    1.095559e+03    1.459055e-08    6.651040e+02    1.932829e+02
     403        0.000126    1.065884e+03    1.419553e-08    6.470325e+02    1.872917e+02
     404        0.000168    1.026942e+03    1.367718e-08    6.229596e+02    1.791306e+02
     405        0.000210    9.808987e+02    1.306451e-08    5.946453e+02    1.690835e+02
     406        0.000253    9.371386e+02    1.248263e-08    5.672088e+02    1.575244e+02
     407        0.000295    9.143776e+02    1.218135e-08    5.516829e+02    1.449485e+02
     408        0.000295    9.733958e+02    1.297141e-08    5.830886e+02    1.330799e+02
     410        0.000387    0.000000e+00    0.000000e+00    1.752754e+01    2.182282e+01
     501        0.000049    1.112926e+03    1.482173e-08    6.759899e+02    1.971295e+02
     502        0.000084    1.094648e+03    1.457838e-08    6.647292e+02    1.932766e+02
     503        0.000126    1.065333e+03    1.418818e-08    6.466151e+02    1.872848e+02
     504        0.000168    1.026220e+03    1.366757e-08    6.225303e+02    1.791235e+02
     505        0.000210    9.809478e+02    1.306517e-08    5.946072e+02    1.690796e+02
     506        0.000253    9.363267e+02    1.247179e-08    5.668791e+02    1.575135e+02
     507        0.000295    9.143095e+02    1.218044e-08    5.516999e+02    1.449388e+02
     508        0.000295    9.735723e+02    1.297375e-08    5.831347e+02    1.330778e+02
     601        0.000049    1.025545e+03    1.365801e-08    6.224110e+02    1.812980e+02
     602        0.000084    1.006378e+03    1.340281e-08    6.107955e+02    1.777101e+02
     603        0.000126    9.794215e+02    1.304398e-08    5.942539e+02    1.721694e+02
     604        0.000168    9.435175e+02    1.256611e-08    5.721058e+02    1.646363e+02
     605        0.000210    9.015307e+02    1.200741e-08    5.462597e+02    1.553594e+02
     606        0.000253    8.601178e+02    1.145673e-08    5.205507e+02    1.446797e+02
     607        0.000295    8.380003e+02    1.116381e-08    5.055032e+02    1.330583e+02
     608        0.000295    8.902485e+02    1.186335e-08    5.331495e+02    1.220826e+02
     701        0.000049    8.533992e+02    1.136541e-08    5.175394e+02    1.508778e+02
     702        0.000084    8.372973e+02    1.115099e-08    5.076310e+02    1.478731e+02
     703        0.000126    8.154950e+02    1.086081e-08    4.942107e+02    1.432113e+02
     704        0.000168    7.840885e+02    1.044275e-08    4.750801e+02    1.368788e+02
     705        0.000210    7.483553e+02    9.967217e-09    4.530501e+02    1.290747e+02
     706        0.000253    7.127835e+02    9.494185e-09    4.310108e+02    1.200842e+02
     707        0.000295    6.923406e+02    9.223289e-09    4.173209e+02    1.102758e+02
     708        0.000295    7.298139e+02    9.725322e-09    4.368537e+02    1.009816e+02
     801        0.000049    6.104168e+02    8.129272e-09    3.696628e+02    1.083251e+02
     802        0.000084    5.983854e+02    7.969064e-09    3.624158e+02    1.061154e+02
     803        0.000126    5.818242e+02    7.748643e-09    3.521819e+02    1.027029e+02
     804        0.000168    5.596772e+02    7.453876e-09    3.386979e+02    9.806837e+01
     805        0.000210    5.328722e+02    7.097143e-09    3.222521e+02    9.234692e+01
     806        0.000253    5.055336e+02    6.733530e-09    3.054006e+02    8.571406e+01
     807        0.000295    4.868693e+02    6.485858e-09    2.932452e+02    7.841329e+01
     808        0.000295    5.048208e+02    6.726877e-09    3.021074e+02    7.145498e+01
    1000        0.000212    0.000000e+00    0.000000e+00    4.840696e+01    9.824675e+01
    1100        0.000298    0.000000e+00    0.000000e+00    1.779822e+02    9.748268e+01
    1200        0.005141    0.000000e+00    0.000000e+00    7.548193e+00    8.818361e+01
    1300        0.004143    0.000000e+00    0.000000e+00    5.079645e+00    7.459979e+01
    1400        0.004555    0.000000e+00    0.000000e+00    3.776506e+00    6.305617e+01
    1401        0.000020    0.000000e+00    0.000000e+00    1.669242e+01    3.782756e+01
    1402        0.000015    0.000000e+00    0.000000e+00    1.870475e+01    4.179990e+01
    1500        0.004966    0.000000e+00    0.000000e+00    2.849164e+00    5.187903e+01
    1501        0.000028    0.000000e+00    0.000000e+00    5.805135e+01    3.667928e+01
    1502        0.000021    0.000000e+00    0.000000e+00    6.567704e+01    4.059095e+01
    1600        0.006548    0.000000e+00    0.000000e+00    2.082671e+00    4.007735e+01
    1601        0.000484    0.000000e+00    0.000000e+00    3.123931e+00    3.111950e+01
    1602        0.000361    0.000000e+00    0.000000e+00    3.294104e+00    3.473812e+01
    1700        0.007451    0.000000e+00    0.000000e+00    1.424184e+00    2.788282e+01
    1701        0.000390    0.000000e+00    0.000000e+00    2.083552e+00    2.464672e+01
    1702        0.000291    0.000000e+00    0.000000e+00    2.212902e+00    2.770189e+01
    1800        0.012843    0.000000e+00    0.000000e+00    7.625661e-01    1.360047e+01
    1801        0.000428    0.000000e+00    0.000000e+00    1.516862e+00    1.979315e+01
    1802        0.000320    0.000000e+00    0.000000e+00    1.619460e+00    2.230900e+01
    1901        0.000467    0.000000e+00    0.000000e+00    1.106332e+00    1.523135e+01
    1902        0.000349    0.000000e+00    0.000000e+00    1.186109e+00    1.720369e+01
    2001        0.000616    0.000000e+00    0.000000e+00    7.515112e-01    1.003566e+01
    2002        0.000460    0.000000e+00    0.000000e+00    8.069440e-01    1.133126e+01
    2101        0.000701    0.000000e+00    0.000000e+00    0.000000e+00    6.097047e+00
    2102        0.000523    0.000000e+00    0.000000e+00    0.000000e+00    6.653403e+00
    2201        0.001208    0.000000e+00    0.000000e+00    0.000000e+00    3.671698e+00
    2202        0.000902    0.000000e+00    0.000000e+00    0.000000e+00    3.808019e+00

 Block max:
  Blk ID Fission neutron           Power      Absorption     Scalar flux
       9    0.000000e+00    0.000000e+00    1.905798e+01    1.277130e+02
      20    0.000000e+00    0.000000e+00    0.000000e+00    1.470878e+01
      40    0.000000e+00    0.000000e+00    0.000000e+00    1.566930e+01
      71    3.408107e+02    4.538343e-09    2.069315e+02    6.347155e+01
      72    3.360832e+02    4.475386e-09    2.040348e+02    6.263211e+01
      73    3.282715e+02    4.371410e-09    1.992968e+02    6.105014e+01
      74    3.183352e+02    4.239150e-09    1.932017e+02    5.894130e+01
      75    3.050004e+02    4.061704e-09    1.850239e+02    5.602588e+01
      76    2.904434e+02    3.868013e-09    1.761308e+02    5.266543e+01
      77    2.744126e+02    3.656486e-09    1.660892e+02    4.862319e+01
      78    2.887806e+02    3.848368e-09    1.719717e+02    4.432679e+01
      79    0.000000e+00    0.000000e+00    5.306830e+00    3.956128e+01
      81    3.717208e+02    4.950554e-09    2.262322e+02    6.863838e+01
      82    3.668928e+02    4.886252e-09    2.232311e+02    6.776098e+01
      83    3.595416e+02    4.788408e-09    2.187278e+02    6.608541e+01
      84    3.491633e+02    4.650274e-09    2.123261e+02    6.384275e+01
      85    3.342453e+02    4.451675e-09    2.031634e+02    6.074632e+01
      86    3.191553e+02    4.250904e-09    1.938551e+02    5.719171e+01
      87    3.087053e+02    4.113839e-09    1.837734e+02    5.294619e+01
      88    3.252066e+02    4.334219e-09    1.938748e+02    4.849598e+01
      89    0.000000e+00    0.000000e+00    5.876636e+00    4.365977e+01
     101    6.161880e+02    8.206293e-09    3.731029e+02    1.089947e+02
     102    6.087608e+02    8.107379e-09    3.686414e+02    1.076087e+02
     103    5.951180e+02    7.925756e-09    3.603158e+02    1.049843e+02
     104    5.784938e+02    7.704489e-09    3.500724e+02    1.014871e+02
     105    5.550224e+02    7.392053e-09    3.357624e+02    9.666617e+01
     106    5.298880e+02    7.057603e-09    3.203609e+02    9.113093e+01
     107    5.279269e+02    7.035392e-09    3.130338e+02    8.450237e+01
     108    5.577745e+02    7.434746e-09    3.295878e+02    7.747089e+01
     124    0.000000e+00    0.000000e+00    2.956330e+00    2.416814e+01
     125    0.000000e+00    0.000000e+00    1.973292e+00    1.798755e+01
     126    0.000000e+00    0.000000e+00    1.354999e+00    1.370265e+01
     127    0.000000e+00    0.000000e+00    9.855309e-01    1.054496e+01
     128    0.000000e+00    0.000000e+00    6.941345e-01    7.336789e+00
     129    0.000000e+00    0.000000e+00    0.000000e+00    5.173621e+00
     130    0.000000e+00    0.000000e+00    0.000000e+00    4.601192e+00
     133    0.000000e+00    0.000000e+00    2.848000e+00    2.044942e+01
     134    0.000000e+00    0.000000e+00    1.801762e+00    1.403594e+01
     135    0.000000e+00    0.000000e+00    1.212014e+00    1.043468e+01
     136    0.000000e+00    0.000000e+00    8.669283e-01    7.926620e+00
     137    0.000000e+00    0.000000e+00    6.093987e-01    5.505658e+00
     138    0.000000e+00    0.000000e+00    0.000000e+00    4.524234e+00
     139    0.000000e+00    0.000000e+00    0.000000e+00    4.319259e+00
     201    8.600366e+02    1.145378e-08    5.214950e+02    1.519196e+02
     202    8.497902e+02    1.131736e-08    5.151998e+02    1.500176e+02
     203    8.309018e+02    1.106592e-08    5.036746e+02    1.464079e+02
     204    8.069779e+02    1.074745e-08    4.889702e+02    1.415947e+02
     205    7.754867e+02    1.032828e-08    4.696853e+02    1.349769e+02
     206    7.415736e+02    9.877042e-09    4.488187e+02    1.273951e+02
     207    7.651321e+02    1.019668e-08    4.534697e+02    1.183433e+02
     208    8.147576e+02    1.086046e-08    4.813441e+02    1.088309e+02
     210    0.000000e+00    0.000000e+00    4.374089e+01    2.722531e+01
     251    0.000000e+00    0.000000e+00    5.082660e+01    4.343011e+01
     301    1.031693e+03    1.373989e-08    6.263135e+02    1.825792e+02
     302    1.020024e+03    1.358449e-08    6.190471e+02    1.803256e+02
     303    9.985753e+02    1.329896e-08    6.058052e+02    1.760398e+02
     304    9.703495e+02    1.292325e-08    5.884984e+02    1.703098e+02
     305    9.330361e+02    1.242663e-08    5.656275e+02    1.624156e+02
     306    8.928378e+02    1.189175e-08    5.409028e+02    1.533776e+02
     307    9.356222e+02    1.246884e-08    5.546340e+02    1.426145e+02
     308    9.982746e+02    1.330679e-08    5.900092e+02    1.313351e+02
     340    0.000000e+00    0.000000e+00    4.936280e+01    3.894897e+01
     401    1.120787e+03    1.492640e-08    6.806898e+02    1.985451e+02
     402    1.109571e+03    1.477708e-08    6.736824e+02    1.961164e+02
     403    1.086341e+03    1.446783e-08    6.595561e+02    1.914895e+02
     404    1.056192e+03    1.406649e-08    6.408471e+02    1.852795e+02
     405    1.014531e+03    1.351198e-08    6.152983e+02    1.767264e+02
     406    9.723286e+02    1.295049e-08    5.891195e+02    1.669380e+02
     407    1.022916e+03    1.363223e-08    6.064906e+02    1.552822e+02
     408    1.094325e+03    1.458716e-08    6.469402e+02    1.430647e+02
     410    0.000000e+00    0.000000e+00    2.044631e+01    2.884123e+01
     501    1.119885e+03    1.491438e-08    6.802635e+02    1.985338e+02
     502    1.108234e+03    1.475922e-08    6.730829e+02    1.961090e+02
     503    1.085851e+03    1.446131e-08    6.591671e+02    1.914831e+02
     504    1.055593e+03    1.405852e-08    6.404904e+02    1.852722e+02
     505    1.014672e+03    1.351387e-08    6.153056e+02    1.767221e+02
     506    9.715860e+02    1.294058e-08    5.888332e+02    1.669302e+02
     507    1.022894e+03    1.363194e-08    6.065456e+02    1.552711e+02
     508    1.094406e+03    1.458824e-08    6.469336e+02    1.430601e+02
     601    1.032188e+03    1.374646e-08    6.264641e+02    1.826050e+02
     602    1.019438e+03    1.357667e-08    6.187799e+02    1.803403e+02
     603    9.984456e+02    1.329722e-08    6.059031e+02    1.760486e+02
     604    9.706332e+02    1.292703e-08    5.886769e+02    1.703118e+02
     605    9.327943e+02    1.242338e-08    5.654380e+02    1.624180e+02
     606    8.929699e+02    1.189353e-08    5.409829e+02    1.533747e+02
     607    9.340710e+02    1.244816e-08    5.537998e+02    1.426028e+02
     608    9.984543e+02    1.330918e-08    5.901393e+02    1.313214e+02
     701    8.587673e+02    1.143687e-08    5.208309e+02    1.519721e+02
     702    8.481036e+02    1.129484e-08    5.142500e+02    1.500795e+02
     703    8.317235e+02    1.107685e-08    5.041162e+02    1.464741e+02
     704    8.068249e+02    1.074537e-08    4.889661e+02    1.416491e+02
     705    7.750329e+02    1.032218e-08    4.693755e+02    1.350119e+02
     706    7.410337e+02    9.869829e-09    4.485304e+02    1.274041e+02
     707    7.640196e+02    1.018182e-08    4.528090e+02    1.183322e+02
     708    8.129102e+02    1.083579e-08    4.802933e+02    1.088049e+02
     801    6.146091e+02    8.185086e-09    3.722064e+02    1.091302e+02
