
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001332    0.000000e+00    0.000000e+00    1.459865e+01    9.932790e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.640609e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.731576e+00
      71        0.000037    3.476284e+02    4.629473e-09    2.104861e+02    6.331738e+01
      72        0.000063    3.404824e+02    4.534307e-09    2.060514e+02    6.198243e+01
      73        0.000095    3.307339e+02    4.404563e-09    2.001391e+02    5.992723e+01
      74        0.000127    3.170271e+02    4.222104e-09    1.918192e+02    5.711672e+01
      75        0.000158    3.012221e+02    4.011803e-09    1.821634e+02    5.363016e+01
      76        0.000190    2.844148e+02    3.788229e-09    1.717646e+02    4.956512e+01
      77        0.000222    2.708761e+02    3.608400e-09    1.631590e+02    4.503537e+01
      78        0.000222    2.753997e+02    3.669607e-09    1.647310e+02    4.072108e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.137091e+00    3.822412e+01
      81        0.000028    3.794622e+02    5.054015e-09    2.301652e+02    6.836698e+01
      82        0.000047    3.706129e+02    4.936134e-09    2.249704e+02    6.695371e+01
      83        0.000071    3.610826e+02    4.809313e-09    2.188953e+02    6.477094e+01
      84        0.000095    3.466823e+02    4.617612e-09    2.102208e+02    6.179088e+01
      85        0.000118    3.300402e+02    4.396119e-09    1.998983e+02    5.810273e+01
      86        0.000142    3.121578e+02    4.158229e-09    1.888521e+02    5.382101e+01
      87        0.000166    2.995921e+02    3.991390e-09    1.807799e+02    4.910891e+01
      88        0.000166    3.080221e+02    4.104738e-09    1.844192e+02    4.471521e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.691842e+00    4.217544e+01
     101        0.000049    6.247166e+02    8.320482e-09    3.775504e+02    1.082893e+02
     102        0.000083    6.127041e+02    8.160508e-09    3.701048e+02    1.060993e+02
     103        0.000125    5.964709e+02    7.944430e-09    3.601394e+02    1.027060e+02
     104        0.000167    5.728356e+02    7.629778e-09    3.458249e+02    9.807488e+01
     105        0.000208    5.456846e+02    7.268424e-09    3.292577e+02    9.235474e+01
     106        0.000250    5.181274e+02    6.901880e-09    3.122601e+02    8.574265e+01
     107        0.000291    5.000880e+02    6.662526e-09    3.004165e+02    7.847739e+01
     108        0.000291    5.198535e+02    6.927733e-09    3.100875e+02    7.155108e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.281557e+00    1.971766e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.528079e+00    1.488594e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.103433e+00    1.165981e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.963393e-01    8.769895e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.374172e-01    5.705111e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.259611e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.258555e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.118320e+00    1.574793e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.376457e+00    1.142177e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.797609e-01    8.804432e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.972008e-01    6.554204e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.716345e-01    4.296408e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.756351e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.143069e+00
     201        0.000049    8.694726e+02    1.158034e-08    5.260461e+02    1.506224e+02
     202        0.000083    8.526380e+02    1.135612e-08    5.159326e+02    1.475982e+02
     203        0.000125    8.297119e+02    1.105094e-08    5.018433e+02    1.429299e+02
     204        0.000167    7.976325e+02    1.062390e-08    4.821429e+02    1.365860e+02
     205        0.000208    7.612170e+02    1.013926e-08    4.598892e+02    1.287707e+02
     206        0.000250    7.253716e+02    9.662542e-09    4.376350e+02    1.197707e+02
     207        0.000291    7.059173e+02    9.404831e-09    4.244827e+02    1.099606e+02
     208        0.000291    7.459441e+02    9.940923e-09    4.451775e+02    1.006508e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.636519e+01    2.068920e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.249456e+01    3.335372e+01
