
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001334    0.000000e+00    0.000000e+00    1.461007e+01    9.933258e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.637091e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.727599e+00
      71        0.000037    3.466251e+02    4.616102e-09    2.099483e+02    6.324682e+01
      72        0.000063    3.397267e+02    4.524232e-09    2.056495e+02    6.191661e+01
      73        0.000095    3.299231e+02    4.393750e-09    1.996987e+02    5.986437e+01
      74        0.000127    3.161394e+02    4.210262e-09    1.913519e+02    5.705814e+01
      75        0.000158    3.004722e+02    4.001806e-09    1.817805e+02    5.357640e+01
      76        0.000190    2.835765e+02    3.777049e-09    1.713261e+02    4.951712e+01
      77        0.000222    2.701970e+02    3.599340e-09    1.627954e+02    4.499425e+01
      78        0.000222    2.746935e+02    3.660188e-09    1.643681e+02    4.068718e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.134384e+00    3.819705e+01
      81        0.000028    3.786427e+02    5.043085e-09    2.297702e+02    6.830695e+01
      82        0.000047    3.695793e+02    4.922357e-09    2.244374e+02    6.688964e+01
      83        0.000071    3.599219e+02    4.793835e-09    2.182765e+02    6.470696e+01
      84        0.000095    3.458223e+02    4.606139e-09    2.097501e+02    6.173299e+01
      85        0.000118    3.291412e+02    4.384126e-09    1.994230e+02    5.805124e+01
      86        0.000142    3.114196e+02    4.148386e-09    1.884699e+02    5.377857e+01
      87        0.000166    2.988588e+02    3.981603e-09    1.803884e+02    4.907456e+01
      88        0.000166    3.074176e+02    4.096669e-09    1.840932e+02    4.468646e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.690334e+00    4.215159e+01
     101        0.000049    6.233722e+02    8.302550e-09    3.768021e+02    1.082210e+02
     102        0.000083    6.114831e+02    8.144219e-09    3.694857e+02    1.060285e+02
     103        0.000125    5.951761e+02    7.927150e-09    3.594618e+02    1.026371e+02
     104        0.000167    5.716096e+02    7.613420e-09    3.451472e+02    9.801143e+01
     105        0.000208    5.446143e+02    7.254145e-09    3.287007e+02    9.229833e+01
     106        0.000250    5.171336e+02    6.888622e-09    3.117306e+02    8.569662e+01
     107        0.000292    4.990240e+02    6.648329e-09    2.998728e+02    7.844082e+01
     108        0.000292    5.188017e+02    6.913695e-09    3.095333e+02    7.152378e+01
