
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001343    0.000000e+00    0.000000e+00    1.484164e+01    9.984960e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.636197e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.722658e+00
      71        0.000037    3.401415e+02    4.529442e-09    2.064166e+02    6.312911e+01
      72        0.000063    3.328332e+02    4.432129e-09    2.019616e+02    6.179182e+01
      73        0.000095    3.230592e+02    4.302034e-09    1.960400e+02    5.974571e+01
      74        0.000127    3.102308e+02    4.131294e-09    1.881574e+02    5.695767e+01
      75        0.000158    2.949345e+02    3.927790e-09    1.787590e+02    5.349313e+01
      76        0.000190    2.783324e+02    3.706953e-09    1.685692e+02    4.944864e+01
      77        0.000222    2.645350e+02    3.523693e-09    1.598069e+02    4.493527e+01
      78        0.000222    2.683643e+02    3.575635e-09    1.611030e+02    4.064672e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.183481e+00    3.819913e+01
      81        0.000028    3.711081e+02    4.942402e-09    2.257885e+02    6.828056e+01
      82        0.000047    3.638610e+02    4.845893e-09    2.212818e+02    6.687918e+01
      83        0.000071    3.542991e+02    4.718638e-09    2.154139e+02    6.469845e+01
      84        0.000095    3.408577e+02    4.539734e-09    2.071240e+02    6.173449e+01
      85        0.000118    3.234358e+02    4.307843e-09    1.964459e+02    5.806279e+01
      86        0.000142    3.068120e+02    4.086746e-09    1.860979e+02    5.379881e+01
      87        0.000166    2.939073e+02    3.915387e-09    1.776836e+02    4.909258e+01
      88        0.000166    3.012585e+02    4.014359e-09    1.810636e+02    4.470055e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.753364e+00    4.220075e+01
     101        0.000049    6.156532e+02    8.199198e-09    3.725517e+02    1.084332e+02
     102        0.000084    6.038899e+02    8.042542e-09    3.654806e+02    1.062240e+02
     103        0.000126    5.859910e+02    7.804259e-09    3.545940e+02    1.028140e+02
     104        0.000168    5.641927e+02    7.514141e-09    3.411928e+02    9.819216e+01
     105        0.000210    5.377023e+02    7.161601e-09    3.250099e+02    9.248773e+01
     106        0.000252    5.103498e+02    6.797787e-09    3.081467e+02    8.588627e+01
     107        0.000294    4.914210e+02    6.546605e-09    2.959496e+02    7.861510e+01
     108        0.000294    5.100702e+02    6.796915e-09    3.051042e+02    7.169214e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.272084e+00    1.971402e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.523050e+00    1.488305e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.100392e+00    1.165731e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.943794e-01    8.767608e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.360472e-01    5.702860e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.258886e+00
