
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001340    0.000000e+00    0.000000e+00    1.517029e+01    9.924400e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.612735e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.703105e+00
      71        0.000037    3.426763e+02    4.563370e-09    2.077408e+02    6.293773e+01
      72        0.000063    3.361881e+02    4.477037e-09    2.038650e+02    6.162440e+01
      73        0.000095    3.260570e+02    4.342175e-09    1.976921e+02    5.958296e+01
      74        0.000127    3.131169e+02    4.169954e-09    1.897897e+02    5.678982e+01
      75        0.000158    2.974447e+02    3.961409e-09    1.801744e+02    5.332764e+01
      76        0.000190    2.804108e+02    3.734812e-09    1.697042e+02    4.928590e+01
      77        0.000222    2.674681e+02    3.562925e-09    1.613765e+02    4.478403e+01
      78        0.000222    2.714728e+02    3.617224e-09    1.627454e+02    4.050680e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.317974e+00    3.803587e+01
      81        0.000028    3.745810e+02    4.988891e-09    2.276442e+02    6.803685e+01
      82        0.000047    3.679356e+02    4.900446e-09    2.235144e+02    6.661912e+01
      83        0.000071    3.567308e+02    4.751234e-09    2.167265e+02    6.443462e+01
      84        0.000095    3.432068e+02    4.571231e-09    2.083694e+02    6.147236e+01
      85        0.000118    3.264851e+02    4.348712e-09    1.981244e+02    5.780536e+01
      86        0.000142    3.087665e+02    4.112975e-09    1.871944e+02    5.355133e+01
      87        0.000166    2.961844e+02    3.945919e-09    1.790331e+02    4.886326e+01
      88        0.000166    3.034758e+02    4.044075e-09    1.821446e+02    4.448923e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.886125e+00    4.197417e+01
     101        0.000049    6.200993e+02    8.258807e-09    3.750853e+02    1.079555e+02
     102        0.000084    6.075496e+02    8.091723e-09    3.675834e+02    1.057442e+02
     103        0.000126    5.904616e+02    7.864230e-09    3.571376e+02    1.023423e+02
     104        0.000167    5.678894e+02    7.563767e-09    3.433021e+02    9.772947e+01
     105        0.000209    5.407052e+02    7.201965e-09    3.267270e+02    9.203687e+01
     106        0.000251    5.134716e+02    6.839722e-09    3.098912e+02    8.545716e+01
     107        0.000293    4.954076e+02    6.600047e-09    2.980965e+02    7.822101e+01
     108        0.000293    5.145799e+02    6.857342e-09    3.074480e+02    7.132402e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.265361e+00    1.961662e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.518201e+00    1.481436e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.096732e+00    1.160584e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.917101e-01    8.730368e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.343442e-01    5.679818e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.241871e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.245089e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.102331e+00    1.566328e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.367054e+00    1.136436e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.734862e-01    8.762027e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.929431e-01    6.523578e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.688282e-01    4.276755e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.740722e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.130171e+00
     201        0.000049    8.627286e+02    1.149023e-08    5.228375e+02    1.503187e+02
     202        0.000084    8.466569e+02    1.127628e-08    5.129896e+02    1.472953e+02
     203        0.000126    8.225836e+02    1.095576e-08    4.982640e+02    1.426303e+02
     204        0.000167    7.924244e+02    1.055433e-08    4.796467e+02    1.363111e+02
     205        0.000209    7.557739e+02    1.006658e-08    4.572546e+02    1.285233e+02
     206        0.000251    7.201819e+02    9.593226e-09    4.351174e+02    1.195499e+02
     207        0.000293    7.001494e+02    9.327795e-09    4.216558e+02    1.097635e+02
     208        0.000293    7.388740e+02    9.846509e-09    4.416693e+02    1.004884e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.621347e+01    2.056605e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.236091e+01    3.317238e+01
     301        0.000049    1.034660e+03    1.378008e-08    6.275874e+02    1.805990e+02
     302        0.000084    1.016702e+03    1.354099e-08    6.166524e+02    1.770020e+02
     303        0.000126    9.885180e+02    1.316581e-08    5.993551e+02    1.714527e+02
     304        0.000167    9.515674e+02    1.267394e-08    5.766247e+02    1.639309e+02
     305        0.000209    9.096005e+02    1.211550e-08    5.508094e+02    1.546634e+02
     306        0.000251    8.683199e+02    1.156654e-08    5.250650e+02    1.439924e+02
     307        0.000293    8.469800e+02    1.128402e-08    5.104060e+02    1.323837e+02
     308        0.000293    8.997146e+02    1.199003e-08    5.381149e+02    1.214091e+02
     340        0.000101    0.000000e+00    0.000000e+00    4.047280e+01    2.955197e+01
     401        0.000049    1.126894e+03    1.500854e-08    6.839220e+02    1.964374e+02
     402        0.000084    1.105712e+03    1.472648e-08    6.708769e+02    1.925371e+02
     403        0.000126    1.075123e+03    1.431924e-08    6.522169e+02    1.865226e+02
     404        0.000167    1.036047e+03    1.379916e-08    6.281751e+02    1.783605e+02
     405        0.000209    9.903197e+02    1.319067e-08    5.999563e+02    1.683094e+02
     406        0.000251    9.446088e+02    1.258275e-08    5.714591e+02    1.567498e+02
     407        0.000293    9.233794e+02    1.230186e-08    5.566140e+02    1.441817e+02
     408        0.000293    9.836438e+02    1.310856e-08    5.884858e+02    1.323193e+02
     410        0.000387    0.000000e+00    0.000000e+00    1.732367e+01    2.177810e+01
     501        0.000049    1.126332e+03    1.500105e-08    6.835684e+02    1.964885e+02
     502        0.000084    1.106252e+03    1.473369e-08    6.712561e+02    1.926007e+02
     503        0.000126    1.075574e+03    1.432529e-08    6.524198e+02    1.865769e+02
     504        0.000167    1.036411e+03    1.380403e-08    6.283130e+02    1.784065e+02
     505        0.000209    9.899124e+02    1.318522e-08    5.997087e+02    1.683429e+02
     506        0.000251    9.444750e+02    1.258097e-08    5.714938e+02    1.567663e+02
     507        0.000293    9.235723e+02    1.230445e-08    5.568359e+02    1.441997e+02
     508        0.000293    9.835109e+02    1.310677e-08    5.884143e+02    1.323336e+02
     601        0.000049    1.036134e+03    1.379972e-08    6.285416e+02    1.807514e+02
     602        0.000084    1.018097e+03    1.355959e-08    6.174142e+02    1.771622e+02
     603        0.000126    9.899980e+02    1.318551e-08    6.001315e+02    1.716068e+02
     604        0.000167    9.527401e+02    1.268959e-08    5.773237e+02    1.640514e+02
     605        0.000209    9.101293e+02    1.212254e-08    5.511200e+02    1.547590e+02
     606        0.000251    8.679766e+02    1.156195e-08    5.249210e+02    1.440662e+02
     607        0.000293    8.471236e+02    1.128591e-08    5.105116e+02    1.324387e+02
     608        0.000293    8.997367e+02    1.199033e-08    5.381416e+02    1.214504e+02
     701        0.000049    8.635232e+02    1.150080e-08    5.232237e+02    1.505352e+02
     702        0.000084    8.470838e+02    1.128191e-08    5.131881e+02    1.475023e+02
     703        0.000126    8.239893e+02    1.097449e-08    4.989900e+02    1.428330e+02
     704        0.000167    7.927381e+02    1.055850e-08    4.798958e+02    1.364835e+02
     705        0.000209    7.563016e+02    1.007359e-08    4.575362e+02    1.286609e+02
     706        0.000251    7.201583e+02    9.592905e-09    4.350916e+02    1.196515e+02
     707        0.000293    7.001384e+02    9.327640e-09    4.216441e+02    1.098288e+02
     708        0.000293    7.383147e+02    9.839056e-09    4.413647e+02    1.005192e+02
     801        0.000049    6.181252e+02    8.232370e-09    3.740727e+02    1.081781e+02
     802        0.000084    6.065488e+02    8.078228e-09    3.669683e+02    1.059644e+02
     803        0.000126    5.895247e+02    7.851605e-09    3.565737e+02    1.025506e+02
     804        0.000167    5.662324e+02    7.541533e-09    3.423305e+02    9.789930e+01
     805        0.000209    5.391701e+02    7.181387e-09    3.258059e+02    9.214956e+01
     806        0.000251    5.111361e+02    6.808495e-09    3.084898e+02    8.549453e+01
     807        0.000293    4.928750e+02    6.566193e-09    2.966050e+02    7.818420e+01
     808        0.000293    5.112959e+02    6.813478e-09    3.055257e+02    7.121430e+01
    1000        0.000211    0.000000e+00    0.000000e+00    4.768545e+01    9.763913e+01
    1100        0.000296    0.000000e+00    0.000000e+00    1.749300e+02    9.687752e+01
    1200        0.005114    0.000000e+00    0.000000e+00    7.519291e+00    8.762746e+01
    1300        0.004122    0.000000e+00    0.000000e+00    5.052708e+00    7.412395e+01
    1400        0.004531    0.000000e+00    0.000000e+00    3.753300e+00    6.265067e+01
    1401        0.000020    0.000000e+00    0.000000e+00    1.650731e+01    3.769647e+01
    1402        0.000015    0.000000e+00    0.000000e+00    1.846539e+01    4.161090e+01
    1500        0.004940    0.000000e+00    0.000000e+00    2.830000e+00    5.154248e+01
    1501        0.000028    0.000000e+00    0.000000e+00    5.727826e+01    3.655567e+01
    1502        0.000021    0.000000e+00    0.000000e+00    6.469736e+01    4.041110e+01
    1600        0.006514    0.000000e+00    0.000000e+00    2.067843e+00    3.981423e+01
    1601        0.000484    0.000000e+00    0.000000e+00    3.120585e+00    3.101989e+01
    1602        0.000361    0.000000e+00    0.000000e+00    3.287250e+00    3.459246e+01
    1700        0.007412    0.000000e+00    0.000000e+00    1.413812e+00    2.769750e+01
    1701        0.000390    0.000000e+00    0.000000e+00    2.079757e+00    2.457152e+01
