
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001343    0.000000e+00    0.000000e+00    1.470526e+01    9.950613e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.625436e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.715645e+00
      71        0.000037    3.401821e+02    4.530153e-09    2.065353e+02    6.296936e+01
      72        0.000063    3.346091e+02    4.455995e-09    2.030479e+02    6.165679e+01
      73        0.000095    3.245624e+02    4.322262e-09    1.968792e+02    5.961454e+01
      74        0.000127    3.112418e+02    4.144945e-09    1.887592e+02    5.683472e+01
      75        0.000158    2.960327e+02    3.942568e-09    1.794737e+02    5.337444e+01
      76        0.000190    2.786488e+02    3.711309e-09    1.687693e+02    4.933911e+01
      77        0.000222    2.659748e+02    3.543018e-09    1.605996e+02    4.484673e+01
      78        0.000222    2.702606e+02    3.601058e-09    1.621249e+02    4.057440e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.144758e+00    3.811820e+01
      81        0.000028    3.722044e+02    4.957167e-09    2.264378e+02    6.802201e+01
      82        0.000047    3.649574e+02    4.860713e-09    2.219002e+02    6.661966e+01
      83        0.000071    3.539092e+02    4.713641e-09    2.151071e+02    6.444299e+01
      84        0.000095    3.405823e+02    4.536243e-09    2.069475e+02    6.149265e+01
      85        0.000118    3.245178e+02    4.322466e-09    1.970345e+02    5.785224e+01
      86        0.000142    3.074935e+02    4.096005e-09    1.865130e+02    5.362483e+01
      87        0.000166    2.945714e+02    3.924387e-09    1.781100e+02    4.894953e+01
      88        0.000166    3.026972e+02    4.033687e-09    1.817670e+02    4.458477e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.704316e+00    4.207866e+01
     101        0.000049    6.147550e+02    8.187582e-09    3.720754e+02    1.078964e+02
     102        0.000084    6.038403e+02    8.042232e-09    3.654908e+02    1.057173e+02
     103        0.000126    5.866667e+02    7.813607e-09    3.550456e+02    1.023397e+02
     104        0.000168    5.637923e+02    7.509111e-09    3.410558e+02    9.774652e+01
     105        0.000210    5.376339e+02    7.161003e-09    3.250347e+02    9.208797e+01
     106        0.000252    5.108863e+02    6.805227e-09    3.084311e+02    8.554731e+01
     107        0.000294    4.929416e+02    6.567131e-09    2.967828e+02    7.834388e+01
     108        0.000294    5.127421e+02    6.832804e-09    3.064771e+02    7.146721e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.271577e+00    1.966808e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.521945e+00    1.484832e+01
