
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001328    0.000000e+00    0.000000e+00    1.496712e+01    1.009125e+02
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.728855e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.819775e+00
      71        0.000037    3.450410e+02    4.594680e-09    2.095453e+02    6.434988e+01
      72        0.000063    3.378569e+02    4.499002e-09    2.051866e+02    6.300311e+01
      73        0.000095    3.280243e+02    4.368136e-09    1.992182e+02    6.091517e+01
      74        0.000127    3.147037e+02    4.190864e-09    1.910339e+02    5.806529e+01
      75        0.000158    2.989317e+02    3.980996e-09    1.813824e+02    5.452881e+01
      76        0.000190    2.820063e+02    3.755871e-09    1.709356e+02    5.039557e+01
      77        0.000222    2.683161e+02    3.574043e-09    1.621758e+02    4.578772e+01
      78        0.000222    2.722934e+02    3.627989e-09    1.635744e+02    4.140810e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.271722e+00    3.889458e+01
      81        0.000028    3.767698e+02    5.017756e-09    2.292569e+02    6.958880e+01
      82        0.000047    3.695574e+02    4.921765e-09    2.248262e+02    6.814850e+01
      83        0.000071    3.599724e+02    4.794184e-09    2.188644e+02    6.593828e+01
      84        0.000095    3.456485e+02    4.603540e-09    2.101787e+02    6.290885e+01
      85        0.000118    3.283542e+02    4.373383e-09    1.995630e+02    5.915122e+01
      86        0.000142    3.107725e+02    4.139495e-09    1.886520e+02    5.479819e+01
      87        0.000166    2.978573e+02    3.968014e-09    1.802977e+02    4.999055e+01
      88        0.000166    3.049245e+02    4.063204e-09    1.833814e+02    4.550805e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.844840e+00    4.294392e+01
     101        0.000048    6.220352e+02    8.284174e-09    3.767527e+02    1.100703e+02
     102        0.000083    6.097667e+02    8.120820e-09    3.693462e+02    1.078370e+02
     103        0.000124    5.930047e+02    7.897675e-09    3.590652e+02    1.043871e+02
     104        0.000166    5.697368e+02    7.587957e-09    3.448296e+02    9.968522e+01
     105        0.000207    5.435792e+02    7.239882e-09    3.287378e+02    9.388903e+01
     106        0.000249    5.160266e+02    6.873395e-09    3.117569e+02    8.717803e+01
     107        0.000290    4.966198e+02    6.615843e-09    2.992040e+02    7.978315e+01
     108        0.000290    5.147591e+02    6.859410e-09    3.081886e+02    7.273237e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.314802e+00    2.005872e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.550502e+00    1.513289e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.119591e+00    1.184709e+01
     127        0.000155    0.000000e+00    0.000000e+00    8.078500e-01    8.906682e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.449122e-01    5.791022e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.322009e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.305896e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.147309e+00    1.601086e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.395452e+00    1.160414e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.932648e-01    8.940757e+00
     136        0.000037    0.000000e+00    0.000000e+00    7.067117e-01    6.652917e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.778799e-01    4.358975e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.810351e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.188098e+00
     201        0.000048    8.637948e+02    1.150381e-08    5.238416e+02    1.528758e+02
     202        0.000083    8.478021e+02    1.129094e-08    5.140416e+02    1.498222e+02
     203        0.000124    8.245027e+02    1.098075e-08    4.998954e+02    1.450944e+02
     204        0.000166    7.929323e+02    1.056052e-08    4.804659e+02    1.386761e+02
     205        0.000207    7.575403e+02    1.008957e-08    4.586651e+02    1.307587e+02
     206        0.000249    7.211115e+02    9.605125e-09    4.361389e+02    1.216310e+02
     207        0.000290    7.002673e+02    9.328884e-09    4.221715e+02    1.116654e+02
     208        0.000290    7.372412e+02    9.824303e-09    4.414437e+02    1.022064e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.744987e+01    2.104158e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.350451e+01    3.395816e+01
     301        0.000048    1.035756e+03    1.379397e-08    6.287813e+02    1.834853e+02
     302        0.000083    1.017510e+03    1.355103e-08    6.175370e+02    1.798453e+02
     303        0.000124    9.895646e+02    1.317905e-08    6.005427e+02    1.742225e+02
     304        0.000166    9.537245e+02    1.270203e-08    5.783929e+02    1.665827e+02
     305        0.000207    9.106723e+02    1.212915e-08    5.519087e+02    1.571683e+02
     306        0.000249    8.681799e+02    1.156406e-08    5.255004e+02    1.463302e+02
     307        0.000290    8.462775e+02    1.127405e-08    5.105235e+02    1.345163e+02
     308        0.000290    8.968293e+02    1.195102e-08    5.372851e+02    1.233309e+02
     340        0.000101    0.000000e+00    0.000000e+00    4.153167e+01    3.024025e+01
     401        0.000048    1.125292e+03    1.498635e-08    6.835768e+02    1.994457e+02
     402        0.000083    1.105387e+03    1.472139e-08    6.713805e+02    1.955336e+02
     403        0.000124    1.076281e+03    1.433393e-08    6.533984e+02    1.894444e+02
     404        0.000166    1.036358e+03    1.380254e-08    6.288563e+02    1.811606e+02
     405        0.000207    9.904245e+02    1.319134e-08    6.005223e+02    1.709597e+02
     406        0.000249    9.449501e+02    1.258665e-08    5.721764e+02    1.592155e+02
     407        0.000290    9.221277e+02    1.228454e-08    5.565105e+02    1.464345e+02
     408        0.000290    9.802459e+02    1.306265e-08    5.873300e+02    1.343521e+02
     410        0.000387    0.000000e+00    0.000000e+00    1.786134e+01    2.227794e+01
     501        0.000048    1.126155e+03    1.499791e-08    6.840115e+02    1.995298e+02
     502        0.000083    1.106993e+03    1.474276e-08    6.721577e+02    1.955992e+02
     503        0.000124    1.076757e+03    1.434027e-08    6.536155e+02    1.894927e+02
     504        0.000166    1.037521e+03    1.381808e-08    6.294962e+02    1.812081e+02
     505        0.000207    9.907122e+02    1.319516e-08    6.007065e+02    1.709936e+02
     506        0.000249    9.448851e+02    1.258575e-08    5.721394e+02    1.592343e+02
     507        0.000290    9.218335e+02    1.228061e-08    5.562665e+02    1.464454e+02
     508        0.000290    9.796534e+02    1.305474e-08    5.869751e+02    1.343583e+02
     601        0.000048    1.037173e+03    1.381286e-08    6.296350e+02    1.836202e+02
     602        0.000083    1.017501e+03    1.355090e-08    6.175915e+02    1.799657e+02
     603        0.000124    9.895723e+02    1.317913e-08    6.005162e+02    1.743363e+02
     604        0.000166    9.536652e+02    1.270123e-08    5.784287e+02    1.666909e+02
     605        0.000207    9.108998e+02    1.213216e-08    5.520788e+02    1.572540e+02
     606        0.000249    8.685699e+02    1.156927e-08    5.257675e+02    1.463895e+02
     607        0.000290    8.458317e+02    1.126810e-08    5.103293e+02    1.345545e+02
     608        0.000290    8.973665e+02    1.195818e-08    5.375171e+02    1.233653e+02
     701        0.000048    8.636581e+02    1.150199e-08    5.239166e+02    1.530612e+02
     702        0.000083    8.486446e+02    1.130206e-08    5.145739e+02    1.499971e+02
     703        0.000124    8.255054e+02    1.099406e-08    5.003310e+02    1.452617e+02
     704        0.000166    7.939691e+02    1.057430e-08    4.811208e+02    1.388110e+02
     705        0.000207    7.579341e+02    1.009481e-08    4.589384e+02    1.308582e+02
     706        0.000249    7.213515e+02    9.608304e-09    4.362384e+02    1.216979e+02
     707        0.000290    6.994285e+02    9.317678e-09    4.216742e+02    1.116947e+02
     708        0.000290    7.363762e+02    9.812753e-09    4.409568e+02    1.022065e+02
     801        0.000048    6.186159e+02    8.238439e-09    3.747929e+02    1.102531e+02
     802        0.000083    6.089256e+02    8.109469e-09    3.689114e+02    1.080209e+02
     803        0.000124    5.911459e+02    7.872754e-09    3.579534e+02    1.045408e+02
     804        0.000166    5.683585e+02    7.569456e-09    3.439912e+02    9.980999e+01
     805        0.000207    5.413517e+02    7.210060e-09    3.274230e+02    9.395779e+01
     806        0.000249    5.136425e+02    6.841522e-09    3.103192e+02    8.717243e+01
     807        0.000290    4.937987e+02    6.578141e-09    2.975686e+02    7.970607e+01
     808        0.000290    5.114027e+02    6.814570e-09    3.061664e+02    7.258958e+01
    1000        0.000209    0.000000e+00    0.000000e+00    4.879975e+01    9.928460e+01
    1100        0.000294    0.000000e+00    0.000000e+00    1.793407e+02    9.850964e+01
    1200        0.005069    0.000000e+00    0.000000e+00    7.630856e+00    8.905379e+01
    1300        0.004085    0.000000e+00    0.000000e+00    5.130762e+00    7.526878e+01
    1400        0.004491    0.000000e+00    0.000000e+00    3.811538e+00    6.357753e+01
    1401        0.000020    0.000000e+00    0.000000e+00    1.698438e+01    3.855124e+01
    1402        0.000015    0.000000e+00    0.000000e+00    1.901303e+01    4.257332e+01
    1500        0.004896    0.000000e+00    0.000000e+00    2.873446e+00    5.227441e+01
    1501        0.000028    0.000000e+00    0.000000e+00    5.904193e+01    3.738142e+01
    1502        0.000021    0.000000e+00    0.000000e+00    6.673393e+01    4.134292e+01
    1600        0.006456    0.000000e+00    0.000000e+00    2.098852e+00    4.035556e+01
    1601        0.000484    0.000000e+00    0.000000e+00    3.185414e+00    3.169881e+01
    1602        0.000361    0.000000e+00    0.000000e+00    3.356814e+00    3.536422e+01
    1700        0.007346    0.000000e+00    0.000000e+00    1.434268e+00    2.805729e+01
    1701        0.000390    0.000000e+00    0.000000e+00    2.123059e+00    2.508715e+01
    1702        0.000291    0.000000e+00    0.000000e+00    2.253388e+00    2.818142e+01
    1800        0.012663    0.000000e+00    0.000000e+00    7.677908e-01    1.367958e+01
    1801        0.000428    0.000000e+00    0.000000e+00    1.544706e+00    2.013576e+01
    1802        0.000320    0.000000e+00    0.000000e+00    1.648123e+00    2.268328e+01
    1901        0.000467    0.000000e+00    0.000000e+00    1.126042e+00    1.548766e+01
    1902        0.000349    0.000000e+00    0.000000e+00    1.206480e+00    1.748442e+01
    2001        0.000616    0.000000e+00    0.000000e+00    7.645672e-01    1.019986e+01
    2002        0.000460    0.000000e+00    0.000000e+00    8.204637e-01    1.151109e+01
    2101        0.000701    0.000000e+00    0.000000e+00    0.000000e+00    6.193520e+00
    2102        0.000523    0.000000e+00    0.000000e+00    0.000000e+00    6.755650e+00
    2201        0.001208    0.000000e+00    0.000000e+00    0.000000e+00    3.729473e+00
    2202        0.000902    0.000000e+00    0.000000e+00    0.000000e+00    3.866213e+00

 Block max:
  Blk ID Fission neutron           Power      Absorption     Scalar flux
       9    0.000000e+00    0.000000e+00    1.918144e+01    1.288740e+02
      20    0.000000e+00    0.000000e+00    0.000000e+00    1.498513e+01
      40    0.000000e+00    0.000000e+00    0.000000e+00    1.597166e+01
      71    3.474357e+02    4.626558e-09    2.110026e+02    6.483960e+01
      72    3.426156e+02    4.562342e-09    2.080855e+02    6.399094e+01
      73    3.349014e+02    4.459673e-09    2.034240e+02    6.237729e+01
      74    3.245440e+02    4.321824e-09    1.970502e+02    6.021419e+01
      75    3.108520e+02    4.139604e-09    1.886814e+02    5.722560e+01
      76    2.957764e+02    3.939020e-09    1.794262e+02    5.377919e+01
      77    2.791658e+02    3.719811e-09    1.692180e+02    4.963368e+01
      78    2.937783e+02    3.914961e-09    1.750023e+02    4.523088e+01
      79    0.000000e+00    0.000000e+00    5.404314e+00    4.032946e+01
      81    3.794133e+02    5.052953e-09    2.308733e+02    7.011478e+01
      82    3.745894e+02    4.988751e-09    2.279135e+02    6.920145e+01
      83    3.669514e+02    4.887077e-09    2.231670e+02    6.748879e+01
      84    3.563738e+02    4.746304e-09    2.167389e+02    6.519499e+01
      85    3.410761e+02    4.542675e-09    2.073613e+02    6.201194e+01
      86    3.249236e+02    4.327720e-09    1.974266e+02    5.836299e+01
      87    3.138278e+02    4.182101e-09    1.872650e+02    5.400843e+01
      88    3.302759e+02    4.401775e-09    1.969571e+02    4.944753e+01
      89    0.000000e+00    0.000000e+00    5.977682e+00    4.447973e+01
     101    6.261218e+02    8.338583e-09    3.792517e+02    1.108851e+02
     102    6.177783e+02    8.227474e-09    3.742511e+02    1.094728e+02
     103    6.049271e+02    8.056391e-09    3.663407e+02    1.068031e+02
     104    5.868810e+02    7.816159e-09    3.552818e+02    1.032264e+02
     105    5.638417e+02    7.509513e-09    3.411129e+02    9.830204e+01
     106    5.381620e+02    7.167788e-09    3.254163e+02    9.265339e+01
     107    5.345808e+02    7.124037e-09    3.170300e+02    8.588470e+01
     108    5.640814e+02    7.518814e-09    3.334985e+02    7.870026e+01
     124    0.000000e+00    0.000000e+00    3.014788e+00    2.462076e+01
     125    0.000000e+00    0.000000e+00    2.011234e+00    1.831445e+01
     126    0.000000e+00    0.000000e+00    1.380181e+00    1.394314e+01
     127    0.000000e+00    0.000000e+00    1.003417e+00    1.072511e+01
     128    0.000000e+00    0.000000e+00    7.064343e-01    7.458992e+00
     129    0.000000e+00    0.000000e+00    0.000000e+00    5.255685e+00
     130    0.000000e+00    0.000000e+00    0.000000e+00    4.673229e+00
     133    0.000000e+00    0.000000e+00    2.905720e+00    2.084536e+01
     134    0.000000e+00    0.000000e+00    1.837522e+00    1.430067e+01
     135    0.000000e+00    0.000000e+00    1.235386e+00    1.062488e+01
     136    0.000000e+00    0.000000e+00    8.832726e-01    8.067278e+00
     137    0.000000e+00    0.000000e+00    6.206218e-01    5.600886e+00
     138    0.000000e+00    0.000000e+00    0.000000e+00    4.597648e+00
     139    0.000000e+00    0.000000e+00    0.000000e+00    4.388916e+00
     201    8.695187e+02    1.158002e-08    5.273237e+02    1.539886e+02
     202    8.591560e+02    1.144209e-08    5.209572e+02    1.520632e+02
     203    8.407123e+02    1.119653e-08    5.098134e+02    1.484015e+02
     204    8.158159e+02    1.086510e-08    4.944624e+02    1.435130e+02
     205    7.847370e+02    1.045145e-08    4.753143e+02    1.367833e+02
     206    7.498632e+02    9.987441e-09    4.539597e+02    1.290633e+02
     207    7.716907e+02    1.028405e-08    4.574674e+02    1.198539e+02
     208    8.204326e+02    1.093607e-08    4.849170e+02    1.101690e+02
     210    0.000000e+00    0.000000e+00    4.467754e+01    2.781186e+01
     251    0.000000e+00    0.000000e+00    5.189679e+01    4.437102e+01
     301    1.042594e+03    1.388501e-08    6.329476e+02    1.848113e+02
     302    1.030906e+03    1.372936e-08    6.257180e+02    1.825148e+02
     303    1.008829e+03    1.343549e-08    6.123344e+02    1.781570e+02
     304    9.811877e+02    1.306757e-08    5.951798e+02    1.723405e+02
     305    9.423683e+02    1.255087e-08    5.713567e+02    1.643306e+02
     306    9.013638e+02    1.200527e-08    5.461542e+02    1.551571e+02
     307    9.414123e+02    1.254597e-08    5.582307e+02    1.442200e+02
     308    1.004595e+03    1.339101e-08    5.939950e+02    1.327404e+02
     340    0.000000e+00    0.000000e+00    5.050340e+01    3.979922e+01
     401    1.132138e+03    1.507749e-08    6.877888e+02    2.008698e+02
     402    1.119012e+03    1.490274e-08    6.797608e+02    1.984098e+02
     403    1.097225e+03    1.461273e-08    6.662058e+02    1.937096e+02
     404    1.066000e+03    1.419708e-08    6.469932e+02    1.874021e+02
     405    1.024635e+03    1.364651e-08    6.215336e+02    1.787210e+02
     406    9.809491e+02    1.306529e-08    5.945821e+02    1.687778e+02
     407    1.029833e+03    1.372437e-08    6.107921e+02    1.569369e+02
     408    1.100812e+03    1.467360e-08    6.509383e+02    1.445165e+02
     410    0.000000e+00    0.000000e+00    2.085967e+01    2.946934e+01
     501    1.133323e+03    1.509334e-08    6.884053e+02    2.009614e+02
     502    1.121113e+03    1.493072e-08    6.808183e+02    1.984876e+02
     503    1.097661e+03    1.461855e-08    6.664019e+02    1.937651e+02
     504    1.066967e+03    1.420999e-08    6.475235e+02    1.874514e+02
     505    1.025046e+03    1.365198e-08    6.217896e+02    1.787651e+02
     506    9.809462e+02    1.306521e-08    5.945775e+02    1.688053e+02
     507    1.029429e+03    1.371897e-08    6.104795e+02    1.569533e+02
     508    1.099961e+03    1.466225e-08    6.504356e+02    1.445245e+02
     601    1.044064e+03    1.390460e-08    6.338363e+02    1.849541e+02
     602    1.030859e+03    1.372874e-08    6.257558e+02    1.826427e+02
     603    1.008702e+03    1.343379e-08    6.122301e+02    1.782746e+02
     604    9.807735e+02    1.306204e-08    5.950336e+02    1.724558e+02
     605    9.428725e+02    1.255758e-08    5.716868e+02    1.644342e+02
     606    9.021091e+02    1.201521e-08    5.466218e+02    1.552350e+02
     607    9.408827e+02    1.253890e-08    5.579787e+02    1.442725e+02
     608    1.004918e+03    1.339532e-08    5.940918e+02    1.327815e+02
     701    8.695025e+02    1.157980e-08    5.274741e+02    1.541801e+02
     702    8.599422e+02    1.145245e-08    5.214640e+02    1.522433e+02
     703    8.416888e+02    1.120949e-08    5.102215e+02    1.485781e+02
     704    8.172741e+02    1.088450e-08    4.953542e+02    1.436714e+02
     705    7.851483e+02    1.045691e-08    4.756006e+02    1.369071e+02
     706    7.502188e+02    9.992160e-09    4.541421e+02    1.291568e+02
     707    7.702761e+02    1.026517e-08    4.566383e+02    1.199093e+02
     708    8.193876e+02    1.092211e-08    4.842993e+02    1.101905e+02
     801    6.225008e+02    8.290161e-09    3.771875e+02    1.110667e+02
     802    6.167260e+02    8.213301e-09    3.737065e+02    1.096625e+02
     803    6.032188e+02    8.033465e-09    3.653074e+02    1.069770e+02
     804    5.854541e+02    7.797006e-09    3.544235e+02    1.033766e+02
     805    5.617107e+02    7.480972e-09    3.398657e+02    9.841434e+01
     806    5.363005e+02    7.142875e-09    3.242782e+02    9.270222e+01
     807    5.315023e+02    7.082912e-09    3.152236e+02    8.585566e+01
     808    5.608412e+02    7.475523e-09    3.315466e+02    7.859289e+01
    1000    0.000000e+00    0.000000e+00    6.175950e+01    1.238574e+02
    1100    0.000000e+00    0.000000e+00    2.300262e+02    1.235768e+02
    1200    0.000000e+00    0.000000e+00    1.234127e+01    1.218495e+02
    1300    0.000000e+00    0.000000e+00    8.018464e+00    1.063886e+02
    1400    0.000000e+00    0.000000e+00    5.678191e+00    9.012853e+01
    1401    0.000000e+00    0.000000e+00    1.705515e+01    3.891849e+01
    1402    0.000000e+00    0.000000e+00    1.907814e+01    4.297110e+01
    1500    0.000000e+00    0.000000e+00    4.314967e+00    7.618411e+01
    1501    0.000000e+00    0.000000e+00    6.000173e+01    3.807343e+01
    1502    0.000000e+00    0.000000e+00    6.783135e+01    4.206799e+01
    1600    0.000000e+00    0.000000e+00    3.247010e+00    6.183852e+01
    1601    0.000000e+00    0.000000e+00    4.174286e+00    3.692350e+01
    1602    0.000000e+00    0.000000e+00    4.378900e+00    4.089133e+01
    1700    0.000000e+00    0.000000e+00    2.307512e+00    4.576771e+01
    1701    0.000000e+00    0.000000e+00    2.731300e+00    2.955147e+01
    1702    0.000000e+00    0.000000e+00    2.884609e+00    3.309008e+01
    1800    0.000000e+00    0.000000e+00    1.559224e+00    3.036285e+01
    1801    0.000000e+00    0.000000e+00    1.889011e+00    2.334726e+01
    1802    0.000000e+00    0.000000e+00    2.008334e+00    2.625980e+01
    1901    0.000000e+00    0.000000e+00    1.386094e+00    1.840538e+01
    1902    0.000000e+00    0.000000e+00    1.480122e+00    2.075052e+01
    2001    0.000000e+00    0.000000e+00    9.850793e-01    1.306316e+01
    2002    0.000000e+00    0.000000e+00    1.054668e+00    1.474236e+01
    2101    0.000000e+00    0.000000e+00    0.000000e+00    7.864304e+00
    2102    0.000000e+00    0.000000e+00    0.000000e+00    8.645184e+00
    2201    0.000000e+00    0.000000e+00    0.000000e+00    5.733885e+00
    2202    0.000000e+00    0.000000e+00    0.000000e+00    6.063530e+00

