norm_RefnuFissRate,norm_griffnuFissRate,nuFissRateRelError,norm_RefscalarFlux,norm_griffscalarFlux,scalarFluxRelError,matid
0.5035731368464083,0.5343052873350327,6.102817692199069,0.44588817063390696,0.4744191378035364,6.398682236639682,803
0.8877923618388481,0.8849446390179762,0.32076451018046676,0.8866172210892749,0.8857189187526822,0.10131794366559728,104
0.8646687418920276,0.8654547312503542,0.09090063283735318,0.8638663773705881,0.8674707384683774,0.41723595132387586,204
0.8332804211246504,0.83666175154499,0.4057854156438651,0.8289053785892089,0.8387038302912709,1.1820953217530035,304
0.7896753884403389,0.7994358919907999,1.236014657837903,0.781853380682333,0.7984527116221831,2.12307465184376,404
0.7369072218112998,0.7518195397242688,2.023635740238098,0.7234083269186291,0.7469876430342434,3.2594753527445257,504
0.6744325436513405,0.6969099399088454,3.3327864245419576,0.6550095731126759,0.6847056279900487,4.533682574478105,604
0.6105033720929258,0.6372227460228628,4.376613652163407,0.5786763421818691,0.6121756115926874,5.788947459733883,704
0.5700809788158345,0.6085643666718027,6.750512521204515,0.5037574886380529,0.538819902547765,6.960177208383746,804
0.9590548925294592,0.959308540576099,0.026447708949262523,0.9576248803910619,0.9598882053160254,0.23634775696713725,105
0.9342073202456918,0.9391033189445607,0.5240805325290426,0.9328595063302604,0.9401969267645103,0.7865514993907592,205
0.9005213754506823,0.9093100175076261,0.9759504101216148,0.8955384017235011,0.9091290759837601,1.5175981548198536,305
0.8529749044291519,0.8689849967707091,1.8769710877099954,0.8440398055347862,0.8656054745472785,2.5550535497349296,405
0.7951697498083483,0.8162984583229881,2.6571318287362176,0.7805930654828199,0.8098539800762041,3.748549133636674,505
0.7284623989994992,0.7550261576548563,3.646551790708879,0.7078523889002379,0.7423834279944289,4.878282483137547,605
0.6597214368944075,0.6921854355391238,4.920864599691996,0.6247904287833106,0.6637800041657406,6.240424562577977,705
0.6161200366235008,0.6610968252358899,7.300004210035703,0.5437810808847477,0.584096469977545,7.41390065046084,805
0.9962982788127351,0.998654794798327,0.23652715614444678,0.9950381233195217,0.9989077745113526,0.3888947670589211,106
0.9718821128860741,0.9803536173246462,0.8716596721196358,0.9704500274779035,0.9784224890346431,0.8215221114949283,206
0.9356503102827279,0.9474316160744436,1.2591569373985105,0.9311224117194085,0.9460736963305604,1.6057270690695662,306
0.8866403371452959,0.9034438051504194,1.8951842479020815,0.8775976596553953,0.9007854797381454,2.642192561435867,406
0.8263064269082202,0.8502351514493488,2.895865717838162,0.8117161650535315,0.8428262359645063,3.8326292182345756,506
0.7584067739270127,0.786564393815409,3.7127331738608773,0.7359912584648628,0.7727392819549345,4.992997276451493,606
0.6866194380989957,0.7213178699933018,5.053517271572399,0.6493231902067159,0.6909696157220826,6.413820751128307,706
0.6407437284767824,0.6883676074587437,7.432593853891613,0.5653984871904781,0.6078509764561103,7.5084193232604575,806
1.0,1.0,0.0,1.0,1.0,0.0,107
0.9770305125651798,0.9806697605055736,0.3724804797384512,0.9737081532750229,0.9795804158005513,0.6030824026457341,207
0.9387698417887479,0.9486011861756015,1.0472582255221168,0.9349446058530383,0.9472535235222221,1.3165397813010815,307
0.8913460214047699,0.9058021055455185,1.6218262934483836,0.8815629755838464,0.902017961144917,2.3203090564827162,407
0.829584280486154,0.8510821916386514,2.591407727723482,0.8154541698710484,0.8439925501275116,3.4996914984169103,507
0.7606154647669664,0.7878488452391311,3.5804400164948467,0.7385450004917707,0.7738151986158931,4.775632913449714,607
0.6890864145408366,0.7224142321911995,4.836522233945128,0.6520028152901236,0.6919206533595952,6.122341366226958,707
0.6441195909761436,0.689273485406719,7.01017249951147,0.5676740036437128,0.6086976375964143,7.226618391785472,807
0.9693156716249123,0.9645328864750593,0.49341873755485177,0.9684261267775367,0.9635637491105864,0.5020907152856348,108
0.9448031724326444,0.9433113762846309,0.15789491309311693,0.9440903585611576,0.9437103142151935,0.040255081785114,208
0.9095496436375914,0.9129568408674138,0.37460266777697776,0.9063258571197368,0.9125259718080945,0.6840933246747888,308
0.8632365211943602,0.8718510422745703,0.9979328803525584,0.8546308192035584,0.8689231560656957,1.6723404470080405,408
0.8049857191991554,0.8193457273169263,1.7838835864140639,0.7911807115605431,0.8130714787959611,2.766847942013157,508
0.7372434110335628,0.7583109332051728,2.857607386694015,0.7164593414238944,0.7454490216334269,4.046242198743363,608
0.6680857016726016,0.6956393796248913,4.124272961284313,0.632158195058425,0.666562290169458,5.442323674670288,708
0.6229764719975137,0.6640658567759622,6.595655955785834,0.5500062781162187,0.5865050508439352,6.636064746883519,808
0.9060798194625594,0.8921656366732476,1.535646472908433,0.9046173740732563,0.8913929928888851,1.4618756574202472,109
0.8846818262938368,0.8718087301821734,1.4551102700495375,0.8821186169782231,0.8729542323038735,1.0389061627270813,209
0.8504163438773304,0.8429702450189486,0.8755827556691398,0.8468769874231039,0.8439608644051447,0.344338441269071,309
0.8052583864709336,0.8056972833241657,0.05450385374507426,0.7982913410863693,0.8035564427557818,0.6595463834353131,409
0.7513321230666077,0.7571994823554583,0.7809275164360926,0.7382694217471889,0.7518844850394464,1.8441862673976204,509
0.6895855310289872,0.7021369203343134,1.8201352465439955,0.6688867756654904,0.6893797380056726,3.0637415906142516,609
0.6238476623199295,0.6426307902701348,3.010851700614807,0.5904700601207804,0.6164415349495848,4.398440595530262,709
0.5820682225790752,0.6137923849410465,5.450248120642162,0.5136268797666177,0.5425303938302307,5.627336730652849,809
0.0,0.0,0.0,0.41224715127822487,0.4349166409220172,5.499004559158916,3300
0.8117575510840037,0.7861200370111057,3.1582723238807278,0.8095854567076982,0.7871022335172503,2.777127850329644,110
0.7917247727483397,0.7694610477272419,2.812053605928367,0.7896728755300874,0.7707533327089382,2.3958709242037664,210
0.7612849176830835,0.7448426748587135,2.1598014675518344,0.7575689800011989,0.7450948870893263,1.6465949954620482,310
0.7215096671869388,0.7106309531317734,1.5077710736129022,0.7140389012690099,0.7092564712263353,0.6697716376762074,410
0.6725346340142389,0.6681442634781976,0.6528095824353258,0.6611385547738523,0.6635064818270733,0.35815897229453564,510
0.6157507553836333,0.617628814375254,0.30500311614730236,0.5982828243962778,0.6082409904211264,1.6644579484455988,610
0.5579220100371177,0.566140187147183,1.472997473162689,0.5280160334909838,0.5438789008968458,3.004239719954039,710
0.519698534641124,0.5404931514285919,4.001284475783159,0.45972167499178557,0.4787461027726404,4.138249035396203,810
0.0,0.0,0.0,0.40392063826880553,0.42593094283196736,5.449165622607819,3400
0.6857582999726077,0.6533233753553617,4.7297895801686485,0.6864001570250677,0.6551624196149533,4.550951378784965,111
0.6715964241993608,0.6384160268625902,4.940526206095629,0.6696660838958284,0.6415794959826697,4.194118320844772,211
0.6449504340107453,0.6182508021334875,4.139795939235376,0.6421398396895533,0.620093780418876,3.433217798997752,311
0.610523685117577,0.5894895964144893,3.445253511997153,0.6055483626023697,0.5901069719306435,2.5499847122641186,411
0.5681511229547926,0.5536612334214436,2.5503583374070025,0.5597342294900105,0.5518138445172284,1.4150260169006672,511
0.5212363787765892,0.5129959595943467,1.5809370791777528,0.5067606389857754,0.5057260294015545,0.20416139388637466,611
0.4378736589742237,0.4461744679254381,1.8957086778547283,0.38933461108633544,0.39795790179010354,2.2148790418881816,811
0.4715945882327318,0.4692855722949999,0.4896188368880134,0.4476705783419904,0.4520692873554863,0.9825771954429294,711
0.0,0.0,0.0,0.335257797563325,0.35873218901278936,7.001892758372127,3900
0.6189840748084429,0.4942722200356539,20.147829297770475,0.6229536588428349,0.50082732353033,19.604401319250652,112
0.6052931869880048,0.4842636538327969,19.995191711550916,0.608170011841414,0.49033655362785206,19.375085242494343,212
0.5817163967193881,0.46824421581721815,19.50644361102776,0.5825843302153304,0.4737998683178656,18.67274079569849,312
0.5517194902445511,0.44727601934221456,18.930538570613432,0.5496550877637536,0.4507135112113871,18.000666009461636,412
0.5135499398129533,0.42014191316121624,18.188693914706402,0.5085370337776617,0.421235025583891,17.167286233855716,512
0.4701354820334486,0.38816850112206874,17.434757435633884,0.4596960153228333,0.3857312202684246,16.089936085799003,612
0.42429481750656955,0.3547912057908489,16.38097116626802,0.4058044431743888,0.3444750584438489,15.113039238997303,712
0.39297301236671417,0.3351396338966164,14.716883004710992,0.35287823966432047,0.30300012534498993,14.134652895224617,812
0.0,0.0,0.0,0.24256333718632633,0.2619242925580023,7.9818143979457865,4000
0.0,0.0,0.0,0.1666374439840257,0.1807734298443159,8.48307890611028,4100
0.0,0.0,0.0,0.16616334520031667,0.17408951309761952,4.770106119221142,3700
0.0,0.0,0.0,0.17803793359332074,0.18884061475892988,6.067628930295795,3500
0.0,0.0,0.0,0.09268988631249327,0.10047966592065428,8.40413114964741,4200
0.0,0.0,0.0,0.16051433882875557,0.16694932194883966,4.008977121320754,3800
0.0,0.0,0.0,0.17317334085488476,0.1811959682714087,4.632715045468075,3600
0.0,0.0,0.0,0.04701137428942142,0.05037121221652345,7.146861749706535,9100
0.0,0.0,0.0,0.30454730998989477,0.0424656338053108,86.05614549453092,5700
0.0,0.0,0.0,0.3337782657464343,0.04612213354879624,86.18180442466723,5500
0.0,0.0,0.0,0.021803777997433185,0.022861658738246575,4.851823114957086,5800
0.0,0.0,0.0,0.02383553135239864,0.024900187644711722,4.466677400946386,5600
