norm_RefnuFissRate,norm_griffnuFissRate,nuFissRateRelError,norm_RefscalarFlux,norm_griffscalarFlux,scalarFluxRelError,matid
0.8310314257303154,0.8367468288871799,0.6877481380251947,0.8324182173361975,0.8380065568114521,0.6713379595580847,104
0.8112027644088823,0.8183985973591199,0.8870572520153055,0.8104047429354304,0.8174762821939519,0.8725935182594152,204
0.7797415127807382,0.7866783055631164,0.8896272250069036,0.7775904580747126,0.7856995433951715,1.0428478431354031,304
0.7363434998902989,0.7472836729859268,1.4857431480359056,0.7314283544337824,0.7421330199453676,1.4635289221009185,404
0.6845016850340537,0.6970250899220144,1.8295652387382553,0.6741400443118025,0.687575327474765,1.9929513572625608,504
0.623923730582913,0.638653942619607,2.3608994681019766,0.608239933742144,0.6230938538941561,2.442115245644028,604
0.5595113039014151,0.5762502706654331,2.9917119899631834,0.5332162374095526,0.5495542153736204,3.0640435939160837,704
0.5142388965223686,0.5349513752519139,4.027793087924132,0.45941499071098474,0.47599493876381693,3.6089262187925732,804
0.9372477626234628,0.9443321809830296,0.7558746621850307,0.9381877054145511,0.9445574383306237,0.6789401395169652,105
0.9151732753343003,0.9233740219559726,0.8960867676863423,0.9140770046461626,0.9215970464313741,0.8226923713196874,205
0.8790581187782026,0.8894741522147729,1.1849083938895246,0.8755319270402868,0.8858576492668061,1.179365584236902,305
0.8302101365250103,0.8445813628776674,1.7310347971430904,0.8236342987979824,0.8366985060419855,1.586166003901128,405
0.7710854784446964,0.7863104042095517,1.9744796381802425,0.7592348844481949,0.7750603197388981,2.0843925397612653,505
0.7045869633943961,0.7210119866605214,2.331156282965639,0.6846276566140247,0.7022715493374263,2.577151617079469,605
0.6318472134443196,0.6507118076649736,2.985625926530483,0.6004876023474326,0.6192008914922407,3.116348959021616,705
0.5810564112962079,0.6045253902842819,4.039019023251099,0.5172675941896419,0.5360909574685193,3.638999135131669,805
0.9946009607399464,0.999704728618449,0.513147290216321,0.9943195502348812,0.9997497106269787,0.546118236417539,106
0.9698046639747431,0.9765887127593211,0.6995273415961563,0.9687123078542003,0.9754812679582625,0.698758552893398,206
0.9329706188200704,0.9433689853728666,1.1145438391132916,0.9286156828834006,0.9377102912059095,0.9793726823856486,306
0.8817612907197037,0.8928300641926771,1.255302720755518,0.8733595206605691,0.8855954230159947,1.401015511478128,406
0.8187838223470776,0.8334146743767566,1.7869004773126957,0.805071775522931,0.8203588456500092,1.8988456174790804,506
0.7463865566867859,0.764099208469062,2.373120419116692,0.725696375688469,0.7432789602132311,2.4228568742790695,606
0.6693687028285098,0.6891959862098083,2.9620870078800436,0.6364718933291814,0.655288383415595,2.9563740808711225,706
0.6170895518632041,0.6401167917101372,3.73158802922623,0.5483722125858655,0.567132615631765,3.4211075279387684,806
1.0,1.0,0.0,1.0,1.0,0.0,107
0.9749509714863606,0.9778790826359386,0.3003341947661203,0.9736011031672313,0.975670332700037,0.21253360601937682,207
0.9357723575806096,0.9411575045427671,0.5754761741499336,0.9330148891687414,0.9377441765364108,0.5068823040844422,307
0.8857499936437256,0.8935000247756447,0.8749682401958181,0.8776168170529137,0.8856470211328944,0.9150011626881248,407
0.8225737192510021,0.8331750633475902,1.288801702325377,0.8091843238305032,0.8204304669167507,1.3898122782471478,507
0.7492428202862356,0.7643035226893996,2.0101230195853397,0.7294025887033074,0.7433856219921956,1.9170528738794925,607
0.6729385829625042,0.6891199623138686,2.404584870156873,0.639368882163712,0.6553750220447179,2.503428040920428,707
0.6193436453617083,0.6405041063085579,3.416594503765602,0.550780625976644,0.567231191138678,2.9867726615953294,807
0.9520557548409083,0.9457942834102961,0.657679069610633,0.9522684091578095,0.9448612511234142,0.7778435116782056,108
0.9285738071188301,0.9222221241755311,0.6840256417534499,0.9278067853874032,0.9218846866800616,0.6382900837342831,208
0.8918672657462955,0.8895685032999121,0.25774714855801206,0.8889518713752461,0.8861418239703288,0.3161079351315209,308
0.8442398013839517,0.8441768071457031,0.007461652263416185,0.8367183897104552,0.8369738243523089,0.030528149613411548,408
0.7830591367905617,0.7873455510069433,0.5473934234328449,0.7711411233372671,0.7754057190736675,0.5530240324811726,508
0.7142126975511323,0.7215441539320984,1.0265088265868065,0.6953158356912772,0.7025695862216086,1.043231026533399,608
0.6410685050291091,0.6511491487020616,1.5724752649476752,0.6093225060149516,0.6194912271649453,1.6688569763323586,708
0.589752826244982,0.6046440418647304,2.524992667616755,0.525072637585683,0.536320838631125,2.1422180933217034,808
0.85597528909558,0.8362438493613653,2.3051412798449835,0.8564828893175919,0.8381871502206012,2.1361476481530084,109
0.833125531102015,0.8178732179353946,1.8307340967507613,0.8346500456707374,0.8179202570356343,2.0044075624124353,209
0.8018509225147278,0.789223748507522,1.5747533179365873,0.7989857376753546,0.7862028175652312,1.599893403268403,309
0.7575767370647057,0.7480411968061819,1.2586896867332706,0.7519840005148204,0.7426262825405064,1.2444038660274028,409
0.703702822734548,0.6977520684269366,0.845634565523995,0.6934511407125766,0.6880431760720279,0.7798623901593983,509
0.6413549075569419,0.6389878368554345,0.36907345271966707,0.6247133055662345,0.6235174205254228,0.19142941732732194,609
0.5755020660726213,0.5769370651110729,0.2493473304525875,0.5478897189941103,0.5499157872524927,0.36979490363536877,709
0.5291583351488313,0.5352047656122197,1.1426505190904466,0.47227810768446055,0.4762941308297208,0.8503513247629555,809
0.0,0.0,0.0,0.3506662903226808,0.356357427086855,1.6229494882263313,3300
0.7104385020739816,0.6817931593426919,4.0320650763810555,0.7141943127385606,0.6863866454832009,3.89357164561166,110
0.6951264773051583,0.6661631214868645,4.166631075624957,0.6968179475659202,0.6697832185981176,3.879740621239529,210
0.667765074036551,0.6420769864127649,3.84687498980818,0.6676954468692928,0.6437812332257987,3.5816050200167866,310
0.6311021394596384,0.6097404259103013,3.3848266728468768,0.6278128557380986,0.6081700612323324,3.1287658935675737,410
0.5862260848401217,0.5685164683370655,3.020953342239299,0.5787028121582993,0.5635877479886361,2.611887112366172,510
0.5339535243100801,0.520845209238804,2.4549543124026396,0.5219918394223623,0.5108825819389649,2.1282435173107217,610
0.4792591042728553,0.46990390443796276,1.9520129615662667,0.4579046641317507,0.450727263905885,1.567444227604666,710
0.43911323170858846,0.4355554937107195,0.8102097001326537,0.3947304401557927,0.39064664762413776,1.0345775537460757,810
0.0,0.0,0.0,0.34314987537922276,0.34849114014125565,1.5565399101865154,3400
0.5258638354964722,0.4864431745135319,7.496362807631166,0.5346081706032466,0.4975929863526831,6.923796957460624,111
0.5141966494278909,0.474694835330205,7.682238719687628,0.5208206067474153,0.48549861878772144,6.781987406428426,211
0.49410592383167184,0.45804424454986725,7.2983701555640135,0.49936667733826395,0.46670381217669354,6.540857979485292,311
0.46600003678689017,0.43394813133942567,6.878090754770131,0.4699629487509364,0.44088627081926257,6.187014957020248,411
0.43303875396730857,0.405254201508124,6.4161815090762255,0.4330663792345884,0.40860356242640533,5.648745315076,511
0.3944378398469663,0.37142200661000624,5.835097678734301,0.39046739810637604,0.37045499527530673,5.125242959622785,611
0.32299038756746995,0.3090749453069159,4.308314673187358,0.2956813985340304,0.28381405578911617,4.013557431665223,811
0.3532308313974013,0.33437753059452724,5.3373882252263565,0.34278534225013924,0.32698824102019486,4.608452953748771,711
0.0,0.0,0.0,0.2823937463712344,0.2904787612139266,2.86302899642248,3900
0.32051483926911284,0.2387931613790463,25.49700290832738,0.35325829138882736,0.2721164546394793,22.969549116693248,112
0.3128376164751656,0.23298473209382706,25.52534611440425,0.3437639086861884,0.2653857113262487,22.800007615543127,212
0.299855671424712,0.2246778317713364,25.07134158783163,0.3295251484845985,0.2550414440695666,22.603344466291375,312
0.28324005951342845,0.2137933819841015,24.51866365535574,0.30967467525505865,0.2408471486649565,22.225752407236225,412
0.2633847488573508,0.1993473484290544,24.31325302854914,0.28583487926542844,0.2230711738263546,21.95802891528538,512
0.24071004201125923,0.18255550253492175,24.159581789951783,0.2580087167515506,0.20213928103029885,21.654088445023824,612
0.21563262374326198,0.1651224086542345,23.42419909019254,0.226788206396973,0.17857368942708376,21.259710871161406,712
0.19762827661430118,0.15372982057681772,22.212639197961206,0.19686103454735207,0.15619046482202115,20.659532659089123,812
0.0,0.0,0.0,0.20217091294014417,0.2092429555093312,3.498051458708513,4000
0.0,0.0,0.0,0.13795320773402547,0.1431687943830444,3.780692551255927,4100
0.0,0.0,0.0,0.0762360596490051,0.07900876936950951,3.6370055499590643,4200
0.0,0.0,0.0,0.03796355110487057,0.039023809835525225,2.792833388335554,4300
