
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001338    0.000000e+00    0.000000e+00    1.465674e+01    9.943937e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.634489e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.724873e+00
      71        0.000037    3.438987e+02    4.579727e-09    2.085252e+02    6.315880e+01
      72        0.000063    3.376018e+02    4.495895e-09    2.045911e+02    6.183585e+01
      73        0.000095    3.276877e+02    4.363936e-09    1.985415e+02    5.978669e+01
      74        0.000127    3.141096e+02    4.183187e-09    1.902930e+02    5.699054e+01
      75        0.000158    2.986257e+02    3.977163e-09    1.808382e+02    5.351592e+01
      76        0.000190    2.815002e+02    3.749346e-09    1.702658e+02    4.946452e+01
      77        0.000222    2.684155e+02    3.575572e-09    1.618840e+02    4.495206e+01
      78        0.000222    2.728129e+02    3.635100e-09    1.634330e+02    4.065761e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.141738e+00    3.818094e+01
      81        0.000028    3.759485e+02    5.007125e-09    2.283986e+02    6.821982e+01
      82        0.000047    3.676864e+02    4.897107e-09    2.234168e+02    6.680768e+01
      83        0.000071    3.573872e+02    4.760023e-09    2.169608e+02    6.462627e+01
      84        0.000095    3.436471e+02    4.577120e-09    2.086053e+02    6.166094e+01
      85        0.000118    3.272310e+02    4.358648e-09    1.984567e+02    5.799525e+01
      86        0.000142    3.098173e+02    4.127005e-09    1.876925e+02    5.373981e+01
      87        0.000166    2.970719e+02    3.957753e-09    1.794540e+02    4.904505e+01
      88        0.000166    3.054166e+02    4.069967e-09    1.831266e+02    4.466416e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.699537e+00    4.214036e+01
     101        0.000049    6.198192e+02    8.255139e-09    3.748742e+02    1.081310e+02
     102        0.000084    6.083246e+02    8.102063e-09    3.678667e+02    1.059422e+02
     103        0.000125    5.916091e+02    7.879547e-09    3.576412e+02    1.025546e+02
     104        0.000167    5.683395e+02    7.569778e-09    3.434625e+02    9.794053e+01
     105        0.000209    5.417053e+02    7.215321e-09    3.271983e+02    9.224817e+01
     106        0.000251    5.145348e+02    6.853923e-09    3.103808e+02    8.566953e+01
     107        0.000293    4.964650e+02    6.614161e-09    2.985972e+02    7.843225e+01
     108        0.000293    5.162380e+02    6.879467e-09    3.082663e+02    7.152866e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.277085e+00    1.969865e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.525368e+00    1.487128e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.101623e+00    1.164845e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.950993e-01    8.761457e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.365762e-01    5.699628e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.256022e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.255834e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.113741e+00    1.572903e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.373651e+00    1.140792e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.778783e-01    8.794050e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.959202e-01    6.546678e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.707778e-01    4.291565e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.752929e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.140286e+00
     201        0.000049    8.626234e+02    1.148891e-08    5.224956e+02    1.504997e+02
     202        0.000084    8.468833e+02    1.127933e-08    5.129835e+02    1.474917e+02
     203        0.000125    8.238242e+02    1.097235e-08    4.987246e+02    1.428393e+02
     204        0.000167    7.927777e+02    1.055910e-08    4.797076e+02    1.365209e+02
     205        0.000209    7.563374e+02    1.007413e-08    4.574330e+02    1.287334e+02
     206        0.000251    7.209029e+02    9.602880e-09    4.353639e+02    1.197667e+02
     207        0.000293    7.014717e+02    9.345467e-09    4.222143e+02    1.099875e+02
     208        0.000293    7.409492e+02    9.874236e-09    4.426529e+02    1.007050e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.642764e+01    2.065316e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.252627e+01    3.330560e+01
     301        0.000049    1.036082e+03    1.379915e-08    6.282027e+02    1.807910e+02
     302        0.000084    1.017809e+03    1.355583e-08    6.170615e+02    1.771986e+02
     303        0.000125    9.886355e+02    1.316744e-08    5.992065e+02    1.716495e+02
     304        0.000167    9.524865e+02    1.268627e-08    5.769613e+02    1.641274e+02
     305        0.000209    9.101555e+02    1.212296e-08    5.509379e+02    1.548611e+02
     306        0.000251    8.683130e+02    1.156652e-08    5.248972e+02    1.441885e+02
     307        0.000293    8.480658e+02    1.129855e-08    5.108346e+02    1.325926e+02
     308        0.000293    9.019169e+02    1.201945e-08    5.391250e+02    1.216194e+02
     340        0.000101    0.000000e+00    0.000000e+00    4.071086e+01    2.968069e+01
     401        0.000049    1.126107e+03    1.499815e-08    6.831970e+02    1.965621e+02
     402        0.000084    1.105353e+03    1.472178e-08    6.704106e+02    1.926665e+02
     403        0.000125    1.075207e+03    1.432046e-08    6.519726e+02    1.866528e+02
     404        0.000167    1.035298e+03    1.378926e-08    6.275472e+02    1.784987e+02
     405        0.000209    9.904138e+02    1.319198e-08    5.998136e+02    1.684719e+02
     406        0.000251    9.453570e+02    1.259278e-08    5.717038e+02    1.569249e+02
     407        0.000293    9.242437e+02    1.231345e-08    5.569718e+02    1.443777e+02
     408        0.000293    9.858484e+02    1.313801e-08    5.894436e+02    1.325223e+02
     410        0.000387    0.000000e+00    0.000000e+00    1.737349e+01    2.187582e+01
     501        0.000049    1.125482e+03    1.498978e-08    6.827818e+02    1.965623e+02
     502        0.000084    1.105485e+03    1.472356e-08    6.706711e+02    1.926777e+02
     503        0.000125    1.074906e+03    1.431649e-08    6.518764e+02    1.866749e+02
     504        0.000167    1.035672e+03    1.379423e-08    6.276607e+02    1.785251e+02
     505        0.000209    9.899415e+02    1.318567e-08    5.995917e+02    1.684934e+02
     506        0.000251    9.447424e+02    1.258459e-08    5.714118e+02    1.569482e+02
     507        0.000293    9.244143e+02    1.231573e-08    5.570862e+02    1.444009e+02
     508        0.000293    9.858549e+02    1.313807e-08    5.894811e+02    1.325404e+02
     601        0.000049    1.035283e+03    1.378848e-08    6.278638e+02    1.808231e+02
     602        0.000084    1.016736e+03    1.354151e-08    6.164770e+02    1.772459e+02
     603        0.000125    9.894440e+02    1.317819e-08    5.996846e+02    1.717173e+02
     604        0.000167    9.528767e+02    1.269147e-08    5.772429e+02    1.641962e+02
     605        0.000209    9.105170e+02    1.212776e-08    5.512178e+02    1.549245e+02
     606        0.000251    8.685350e+02    1.156946e-08    5.250732e+02    1.442521e+02
     607        0.000293    8.482945e+02    1.130158e-08    5.110353e+02    1.326485e+02
     608        0.000293    9.021065e+02    1.202196e-08    5.392030e+02    1.216621e+02
     701        0.000049    8.619948e+02    1.148048e-08    5.221676e+02    1.506396e+02
     702        0.000084    8.464388e+02    1.127336e-08    5.126912e+02    1.476294e+02
     703        0.000125    8.240176e+02    1.097491e-08    4.988648e+02    1.429802e+02
     704        0.000167    7.923885e+02    1.055387e-08    4.796278e+02    1.366530e+02
     705        0.000209    7.565350e+02    1.007674e-08    4.575626e+02    1.288392e+02
     706        0.000251    7.206393e+02    9.599352e-09    4.353374e+02    1.198412e+02
     707        0.000293    7.007495e+02    9.335820e-09    4.218735e+02    1.100329e+02
     708        0.000293    7.402788e+02    9.865264e-09    4.422393e+02    1.007253e+02
     801        0.000049    6.185443e+02    8.237994e-09    3.741333e+02    1.083859e+02
     802        0.000084    6.074926e+02    8.090836e-09    3.673287e+02    1.061797e+02
     803        0.000125    5.898699e+02    7.856216e-09    3.566190e+02    1.027653e+02
     804        0.000167    5.672570e+02    7.555249e-09    3.428177e+02    9.811203e+01
     805        0.000209    5.398201e+02    7.190090e-09    3.260000e+02    9.235766e+01
     806        0.000251    5.120676e+02    6.820928e-09    3.089312e+02    8.570266e+01
     807        0.000293    4.939723e+02    6.580843e-09    2.970922e+02    7.839045e+01
     808        0.000293    5.129693e+02    6.835804e-09    3.063877e+02    7.141204e+01
