
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001344    0.000000e+00    0.000000e+00    1.459060e+01    1.000899e+02
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.652787e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.740902e+00
      71        0.000037    3.386456e+02    4.509504e-09    2.056417e+02    6.323842e+01
      72        0.000063    3.318493e+02    4.419032e-09    2.015627e+02    6.191430e+01
      73        0.000095    3.224477e+02    4.293907e-09    1.958341e+02    5.987033e+01
      74        0.000127    3.092613e+02    4.118401e-09    1.877486e+02    5.708309e+01
      75        0.000158    2.939651e+02    3.914872e-09    1.783270e+02    5.361931e+01
      76        0.000190    2.775557e+02    3.696609e-09    1.681462e+02    4.957260e+01
      77        0.000222    2.642981e+02    3.520533e-09    1.597054e+02    4.506368e+01
      78        0.000222    2.683833e+02    3.575894e-09    1.611831e+02    4.077551e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.108054e+00    3.832305e+01
      81        0.000028    3.703748e+02    4.932612e-09    2.253797e+02    6.838788e+01
      82        0.000047    3.635255e+02    4.841447e-09    2.211403e+02    6.698017e+01
      83        0.000071    3.537806e+02    4.711734e-09    2.150850e+02    6.481224e+01
      84        0.000095    3.395106e+02    4.521781e-09    2.064046e+02    6.184719e+01
      85        0.000118    3.229952e+02    4.302007e-09    1.962612e+02    5.817976e+01
      86        0.000142    3.060486e+02    4.076593e-09    1.857001e+02    5.392125e+01
      87        0.000166    2.932810e+02    3.907056e-09    1.774621e+02    4.921660e+01
      88        0.000166    3.010131e+02    4.011092e-09    1.809368e+02    4.482929e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.660987e+00    4.232841e+01
     101        0.000049    6.128654e+02    8.162060e-09    3.710842e+02    1.084714e+02
     102        0.000084    6.010355e+02    8.004543e-09    3.640037e+02    1.062816e+02
     103        0.000126    5.842608e+02    7.781235e-09    3.537293e+02    1.029019e+02
     104        0.000168    5.619107e+02    7.483740e-09    3.399964e+02    9.829437e+01
     105        0.000210    5.359600e+02    7.138407e-09    3.240857e+02    9.260900e+01
     106        0.000252    5.088492e+02    6.777802e-09    3.073919e+02    8.602388e+01
     107        0.000294    4.903481e+02    6.532308e-09    2.953587e+02    7.877195e+01
     108        0.000294    5.096823e+02    6.791779e-09    3.050301e+02    7.185962e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.281412e+00    1.977704e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.528597e+00    1.492627e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.104124e+00    1.168965e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.969339e-01    8.791273e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.377039e-01    5.718015e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.269942e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.266390e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.115979e+00    1.578062e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.375375e+00    1.144149e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.792485e-01    8.818729e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.969386e-01    6.564366e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.714090e-01    4.302570e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.763533e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.149227e+00
     201        0.000049    8.531932e+02    1.136265e-08    5.172780e+02    1.510929e+02
     202        0.000084    8.382714e+02    1.116403e-08    5.082216e+02    1.480960e+02
     203        0.000126    8.147620e+02    1.085105e-08    4.938830e+02    1.434475e+02
     204        0.000168    7.843369e+02    1.044607e-08    4.752148e+02    1.371315e+02
     205        0.000210    7.496444e+02    9.984444e-09    4.538082e+02    1.293478e+02
     206        0.000252    7.137817e+02    9.507503e-09    4.316086e+02    1.203712e+02
     207        0.000294    6.937222e+02    9.241706e-09    4.181466e+02    1.105678e+02
     208        0.000294    7.318717e+02    9.752774e-09    4.380901e+02    1.012738e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.688527e+01    2.071157e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.286233e+01    3.342384e+01
     301        0.000049    1.024569e+03    1.364502e-08    6.219092e+02    1.815779e+02
     302        0.000084    1.007091e+03    1.341231e-08    6.111473e+02    1.780021e+02
     303        0.000126    9.795743e+02    1.304604e-08    5.942942e+02    1.724597e+02
     304        0.000168    9.437157e+02    1.256876e-08    5.722488e+02    1.649353e+02
     305        0.000210    9.017657e+02    1.201056e-08    5.464495e+02    1.556643e+02
