
=============================================================================================================================================================================

                                                                             Core map (t=0)

=============================================================================================================================================================================
 Block average:
  Blk ID          Volume Fission neutron           Power      Absorption     Scalar flux
       9        0.001333    0.000000e+00    0.000000e+00    1.459326e+01    9.928715e+01
      20        0.001174    0.000000e+00    0.000000e+00    0.000000e+00    5.637024e+00
      40        0.001290    0.000000e+00    0.000000e+00    0.000000e+00    5.727569e+00
      71        0.000037    3.474662e+02    4.627325e-09    2.103791e+02    6.326292e+01
      72        0.000063    3.403659e+02    4.532758e-09    2.059594e+02    6.193054e+01
      73        0.000095    3.305991e+02    4.402769e-09    2.000415e+02    5.987779e+01
      74        0.000127    3.167484e+02    4.218387e-09    1.916635e+02    5.706886e+01
      75        0.000158    3.010296e+02    4.009245e-09    1.820583e+02    5.358567e+01
      76        0.000190    2.842132e+02    3.785547e-09    1.716447e+02    4.952482e+01
      77        0.000222    2.707449e+02    3.606650e-09    1.630699e+02    4.499970e+01
      78        0.000222    2.752749e+02    3.667945e-09    1.646508e+02    4.068950e+01
      79        0.000127    0.000000e+00    0.000000e+00    5.130996e+00    3.819557e+01
      81        0.000028    3.794619e+02    5.054021e-09    2.301784e+02    6.832123e+01
      82        0.000047    3.701397e+02    4.929834e-09    2.247321e+02    6.690279e+01
      83        0.000071    3.606996e+02    4.804210e-09    2.186723e+02    6.472018e+01
      84        0.000095    3.464774e+02    4.614879e-09    2.100875e+02    6.174406e+01
      85        0.000118    3.297120e+02    4.391741e-09    1.997038e+02    5.805791e+01
      86        0.000142    3.118910e+02    4.154678e-09    1.886903e+02    5.378066e+01
      87        0.000166    2.993998e+02    3.988825e-09    1.806654e+02    4.907491e+01
      88        0.000166    3.080362e+02    4.104924e-09    1.843846e+02    4.468558e+01
      89        0.000095    0.000000e+00    0.000000e+00    5.686258e+00    4.214771e+01
     101        0.000049    6.244293e+02    8.316660e-09    3.773676e+02    1.082309e+02
     102        0.000083    6.124281e+02    8.156836e-09    3.699575e+02    1.060381e+02
     103        0.000125    5.962627e+02    7.941653e-09    3.600046e+02    1.026463e+02
     104        0.000167    5.726034e+02    7.626686e-09    3.456489e+02    9.801779e+01
     105        0.000208    5.454942e+02    7.265891e-09    3.291453e+02    9.229918e+01
     106        0.000250    5.179179e+02    6.899097e-09    3.121291e+02    8.569143e+01
     107        0.000292    4.998082e+02    6.658802e-09    3.002544e+02    7.843131e+01
     108        0.000292    5.195925e+02    6.924254e-09    3.099142e+02    7.151150e+01
     124        0.000161    0.000000e+00    0.000000e+00    2.279851e+00    1.970457e+01
     125        0.000129    0.000000e+00    0.000000e+00    1.526981e+00    1.487634e+01
     126        0.000142    0.000000e+00    0.000000e+00    1.102669e+00    1.165247e+01
     127        0.000155    0.000000e+00    0.000000e+00    7.958070e-01    8.764494e+00
     128        0.000204    0.000000e+00    0.000000e+00    5.370693e-01    5.701680e+00
     129        0.000233    0.000000e+00    0.000000e+00    0.000000e+00    4.257156e+00
     130        0.000401    0.000000e+00    0.000000e+00    0.000000e+00    3.256692e+00
     133        0.000038    0.000000e+00    0.000000e+00    2.116668e+00    1.573618e+01
     134        0.000031    0.000000e+00    0.000000e+00    1.375405e+00    1.141353e+01
     135        0.000034    0.000000e+00    0.000000e+00    9.790276e-01    8.798260e+00
     136        0.000037    0.000000e+00    0.000000e+00    6.966908e-01    6.549728e+00
     137        0.000048    0.000000e+00    0.000000e+00    4.712976e-01    4.293555e+00
     138        0.000055    0.000000e+00    0.000000e+00    0.000000e+00    3.753990e+00
     139        0.000095    0.000000e+00    0.000000e+00    0.000000e+00    3.141110e+00
     201        0.000049    8.689648e+02    1.157358e-08    5.257685e+02    1.505435e+02
     202        0.000083    8.522423e+02    1.135085e-08    5.157126e+02    1.475247e+02
     203        0.000125    8.295948e+02    1.104939e-08    5.017713e+02    1.428639e+02
     204        0.000167    7.973369e+02    1.061997e-08    4.819858e+02    1.365250e+02
     205        0.000208    7.610814e+02    1.013744e-08    4.598030e+02    1.287106e+02
     206        0.000250    7.252015e+02    9.660281e-09    4.375241e+02    1.197155e+02
     207        0.000292    7.056331e+02    9.401052e-09    4.243136e+02    1.099100e+02
     208        0.000292    7.457499e+02    9.938341e-09    4.450324e+02    1.006058e+02
     210        0.000352    0.000000e+00    0.000000e+00    3.634220e+01    2.067329e+01
     251        0.000428    0.000000e+00    0.000000e+00    4.247337e+01    3.332856e+01
     301        0.000049    1.042697e+03    1.388748e-08    6.315766e+02    1.807750e+02
     302        0.000083    1.023827e+03    1.363619e-08    6.201985e+02    1.771781e+02
     303        0.000125    9.950213e+02    1.325271e-08    6.024697e+02    1.716229e+02
     304        0.000167    9.583973e+02    1.276522e-08    5.799638e+02    1.640739e+02
     305        0.000208    9.153567e+02    1.219243e-08    5.535457e+02    1.547796e+02
     306        0.000250    8.728092e+02    1.162658e-08    5.271060e+02    1.440819e+02
     307        0.000292    8.530932e+02    1.136568e-08    5.133464e+02    1.324684e+02
     308        0.000292    9.075146e+02    1.209421e-08    5.418787e+02    1.214663e+02
     340        0.000101    0.000000e+00    0.000000e+00    4.080607e+01    2.970573e+01
     401        0.000049    1.132306e+03    1.508097e-08    6.862631e+02    1.964768e+02
     402        0.000083    1.111862e+03    1.480868e-08    6.736570e+02    1.925869e+02
     403        0.000125    1.081910e+03    1.440996e-08    6.553304e+02    1.865675e+02
     404        0.000167    1.041509e+03    1.387219e-08    6.306955e+02    1.783974e+02
     405        0.000208    9.952034e+02    1.325596e-08    6.021564e+02    1.683429e+02
     406        0.000250    9.502896e+02    1.265870e-08    5.741593e+02    1.567753e+02
     407        0.000292    9.297054e+02    1.238640e-08    5.596457e+02    1.442145e+02
     408        0.000292    9.918619e+02    1.321832e-08    5.923388e+02    1.323386e+02
     410        0.000387    0.000000e+00    0.000000e+00    1.732411e+01    2.189535e+01
     501        0.000049    1.133091e+03    1.509136e-08    6.865692e+02    1.964792e+02
     502        0.000083    1.111231e+03    1.480032e-08    6.736341e+02    1.925760e+02
     503        0.000125    1.081173e+03    1.440020e-08    6.550729e+02    1.865670e+02
     504        0.000167    1.041346e+03    1.387002e-08    6.305296e+02    1.784042e+02
     505        0.000208    9.954528e+02    1.325928e-08    6.022692e+02    1.683559e+02
     506        0.000250    9.494752e+02    1.264782e-08    5.737391e+02    1.567849e+02
     507        0.000292    9.292676e+02    1.238057e-08    5.595004e+02    1.442198e+02
     508        0.000292    9.918783e+02    1.321852e-08    5.924041e+02    1.323383e+02
     601        0.000049    1.040801e+03    1.386222e-08    6.307998e+02    1.807672e+02
     602        0.000083    1.022536e+03    1.361897e-08    6.194246e+02    1.771828e+02
     603        0.000125    9.955192e+02    1.325931e-08    6.028283e+02    1.716463e+02
     604        0.000167    9.582066e+02    1.276265e-08    5.799655e+02    1.641106e+02
     605        0.000208    9.156294e+02    1.219604e-08    5.537464e+02    1.548207e+02
     606        0.000250    8.730911e+02    1.163034e-08    5.273890e+02    1.441253e+02
     607        0.000292    8.529471e+02    1.136372e-08    5.133062e+02    1.325003e+02
     608        0.000292    9.076385e+02    1.209585e-08    5.418790e+02    1.214887e+02
     701        0.000049    8.672657e+02    1.155084e-08    5.246627e+02    1.506450e+02
     702        0.000083    8.519592e+02    1.134707e-08    5.154948e+02    1.476410e+02
     703        0.000125    8.292510e+02    1.104478e-08    5.015304e+02    1.429819e+02
     704        0.000167    7.973876e+02    1.062062e-08    4.821089e+02    1.366353e+02
     705        0.000208    7.612023e+02    1.013907e-08    4.599513e+02    1.288011e+02
     706        0.000250    7.245198e+02    9.651184e-09    4.372567e+02    1.197811e+02
     707        0.000292    7.048569e+02    9.390674e-09    4.238801e+02    1.099536e+02
     708        0.000292    7.449190e+02    9.927218e-09    4.444841e+02    1.006228e+02
     801        0.000049    6.225718e+02    8.291753e-09    3.762163e+02    1.084792e+02
     802        0.000083    6.118403e+02    8.148850e-09    3.695128e+02    1.062708e+02
     803        0.000125    5.942860e+02    7.915164e-09    3.588377e+02    1.028436e+02
     804        0.000167    5.711620e+02    7.607363e-09    3.448110e+02    9.817079e+01
     805        0.000208    5.431548e+02    7.234597e-09    3.277030e+02    9.239986e+01
     806        0.000250    5.154781e+02    6.866457e-09    3.106678e+02    8.573169e+01
     807        0.000292    4.974891e+02    6.627796e-09    2.988772e+02    7.840105e+01
     808        0.000292    5.168406e+02    6.887483e-09    3.083470e+02    7.140245e+01
    1000        0.000210    0.000000e+00    0.000000e+00    4.747310e+01    9.768848e+01
    1100        0.000295    0.000000e+00    0.000000e+00    1.739040e+02    9.692525e+01
    1200        0.005088    0.000000e+00    0.000000e+00    7.538820e+00    8.765845e+01
    1300        0.004100    0.000000e+00    0.000000e+00    5.060520e+00    7.413760e+01
    1400        0.004508    0.000000e+00    0.000000e+00    3.756607e+00    6.265389e+01
    1401        0.000020    0.000000e+00    0.000000e+00    1.649891e+01    3.785918e+01
    1402        0.000015    0.000000e+00    0.000000e+00    1.846230e+01    4.178750e+01
    1500        0.004915    0.000000e+00    0.000000e+00    2.831076e+00    5.153855e+01
    1501        0.000028    0.000000e+00    0.000000e+00    5.715989e+01    3.671119e+01
    1502        0.000021    0.000000e+00    0.000000e+00    6.459894e+01    4.058056e+01
    1600        0.006481    0.000000e+00    0.000000e+00    2.067829e+00    3.980542e+01
    1601        0.000484    0.000000e+00    0.000000e+00    3.139826e+00    3.114388e+01
    1602        0.000361    0.000000e+00    0.000000e+00    3.306775e+00    3.472965e+01
    1700        0.007374    0.000000e+00    0.000000e+00    1.413472e+00    2.768729e+01
    1701        0.000390    0.000000e+00    0.000000e+00    2.090712e+00    2.466345e+01
    1702        0.000291    0.000000e+00    0.000000e+00    2.217924e+00    2.769554e+01
    1800        0.012711    0.000000e+00    0.000000e+00    7.574374e-01    1.350581e+01
    1801        0.000428    0.000000e+00    0.000000e+00    1.520689e+00    1.980509e+01
    1802        0.000320    0.000000e+00    0.000000e+00    1.621768e+00    2.230398e+01
    1901        0.000467    0.000000e+00    0.000000e+00    1.108526e+00    1.523981e+01
    1902        0.000349    0.000000e+00    0.000000e+00    1.187237e+00    1.720009e+01
    2001        0.000616    0.000000e+00    0.000000e+00    7.530335e-01    1.004154e+01
    2002        0.000460    0.000000e+00    0.000000e+00    8.078097e-01    1.132981e+01
    2101        0.000701    0.000000e+00    0.000000e+00    0.000000e+00    6.100692e+00
    2102        0.000523    0.000000e+00    0.000000e+00    0.000000e+00    6.653195e+00
    2201        0.001208    0.000000e+00    0.000000e+00    0.000000e+00    3.674582e+00
    2202        0.000902    0.000000e+00    0.000000e+00    0.000000e+00    3.808772e+00

 Block max:
  Blk ID Fission neutron           Power      Absorption     Scalar flux
       9    0.000000e+00    0.000000e+00    1.869637e+01    1.268632e+02
      20    0.000000e+00    0.000000e+00    0.000000e+00    1.472884e+01
      40    0.000000e+00    0.000000e+00    0.000000e+00    1.569760e+01
      71    3.499537e+02    4.660439e-09    2.118824e+02    6.374782e+01
      72    3.452296e+02    4.597499e-09    2.089042e+02    6.290546e+01
